Category|Ability|ActivatableAbility|ArmorComponent|AssetGuid|AssetGuidThreadSafe|CanChangeVisual|CasterLevel|Charges|Comment|ComponentsArray|Cost|CR|DC|DefaultNonIdentifiedDescription|DefaultNonIdentifiedName|Description|Destructible|ElementsArray|Enchantments|EquipmentEntity|EquipmentEntityAlternatives|Errors|FlavorText|ForcedRampColorPresetIndex|ForceStackable|GainAbility|HasErrors|HideAbilityInfo|Icon|IdentifyDC|InventoryEquipSound|InventoryPutSound|InventoryTakeSound|IsJunk|IsNonRemovable|IsNotable|ItemType|m_AllElements|m_ArmorComponent|m_VisualParameters|m_WeaponComponent|m_Weight|MiscellaneousType|name|Name|NameForAcronym|NeedSkinningForCollect|NonIdentifiedDescription|NonIdentifiedName|PrototypeLink|RestoreChargesOnRest|SellPrice|ShardItem|ShowDestructibleField|SpellLevel|SpendCharges|SubtypeDescription|SubtypeName|TrashLootTypes|Type|UseShardItem|UseWhileCanComponents|VisualParameters|WeaponComponent|Weight
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus1]|6989ca8e0d28af643b908468ead16922|6989ca8e0d28af643b908468ead16922|True|1|1||[]|9170|0|11||Écu||True|[]|[ShieldEnhancementBonus1]|null|[]|[]||0|False|False|False|False|ShieldHeavyArmy1 (UnityEngine.Sprite)|5|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|7e7f7395ffad3d843a8eb6aaafd47022|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemPlus1LivingArmor|Écu +1|HeavyShieldItemPlus1LivingArmor|False||Écu|null|False|2292|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: FlameguardArmorItem]|f4b263547ad2cb1459a53476c3eaf442|f4b263547ad2cb1459a53476c3eaf442|True|1|1||[]|8000|9|11||Pavois|Ce pavois +1 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de résistance de +3 aux <b><color=#703565><link="Encyclopedia:Saving_Throw">jets de Réflexes</link></co...|True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus1;Reflex3;FireResistance10Enchant]|null|[]|[]|Des flammes sont gravées dans le métal.|0|False|False|False|False|ShieldTowerWyvern_LT_4 (UnityEngine.Sprite)|5|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|ae9d511c5391bf54c8c87faf1277802a|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|FlameguardShieldItem|Pare-flammes|FlameguardShieldItem|False||Pavois|null|False|2000|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: ProtectorOfUnjustArmorItem]|5505ca19d4e5b304cbf7f0bdda689ea5|5505ca19d4e5b304cbf7f0bdda689ea5|True|1|1||[EquipmentRestrictionAlignment]|8000|13|11||Écu|Cet écu +2 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de résistance de +2 aux <b><color=#703565><link="Encyclopedia:Saving_Throw">jets de sauvegarde</link></co...|True|[]|[ShieldEnhancementBonus2;Resistance2;ProtectorOfUnjustArmorEnchant]|null|[]|[]|Ce bouclier est tristement célèbre dans les Terres volées. On l'a vu entre les mains de plusieurs chefs de bandits et de seigneurs de guerre sans foi ni loi. Malgré la protection qu'il offre, il es...|0|False|False|False|False|ShieldHeavyEvil_LT_4 (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|6b41050b430c8ad40ba0ac3b61ed908f|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|4|None|ProtectorOfUnjustShieldItem|Protecteur de l'injustice|ProtectorOfUnjustShieldItem|False||Écu|null|False|2000|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: ArrowguardArmorItem]|7c034e82710f36b45850f2127406992f|7c034e82710f36b45850f2127406992f|True|1|1||[]|47000|16|11||Targe|Cette targe +4 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de +3 à la <b><color=#703565><link="Encyclopedia:Armor_Class">CA</link></color></b> contre les <b><co...|True|[]|[ShieldEnhancementBonus4;ArrowguardBucklerEnchantment]|null|[]|[]|La surface de ce bouclier est cabossée et porte les traces de nombreux coups.|0|False|False|False|False|Buckler_RT_4 (UnityEngine.Sprite)|20|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|903574a0707827f42bfa1020dbe26a47|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|ArrowguardBucklerItem|Garde-flèches|ArrowguardBucklerItem|False||Targe|null|False|11750|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: BladeguardArmorItem]|a310407e90d1039488d241c50270716c|a310407e90d1039488d241c50270716c|True|1|1||[]|43400|16|11||Targe|Cette targe +3 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de +3 à la <b><color=#703565><link="Encyclopedia:Armor_Class">CA</link></color></b> contre les <b><co...|True|[]|[ShieldEnhancementBonus3;BladeguardBucklerEnchantment]|null|[]|[]|Les bords de ce bouclier portent de nombreuses ébréchures.|0|False|False|False|False|Buckler_RT_4 (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|97c1594c79537eb41821dfea90e89996|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|BladeguardBucklerItem|Garde-lames|BladeguardBucklerItem|False||Targe|null|False|10850|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: BlazingCavalierArmorItem]|63beefff8449fd94a8e5fada3b18ef72|63beefff8449fd94a8e5fada3b18ef72|True|1|1||[]|21000|15|11||Écu|Cet écu +3 augmente la <b><color=#703565><link="Encyclopedia:Speed">vitesse</link></color></b> de déplacement de 10 pieds (3 m).|True|[]|[ShieldEnhancementBonus3;BlazingCavalierShieldEnchantment]|null|[]|[]|Ce bouclier est orné d'un hippogriffe.|0|False|False|False|False|ShieldHeavyHoly_LT_4 (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|a647de09d29dc2d4895164d81fdbdb61|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|BlazingCavalierShieldItem|Enfant du vent|BlazingCavalierShieldItem|False||Écu|null|False|5250|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: DefendersBulwarkArmorItem]|954bab43deeac3b47a390623647cbdd6|954bab43deeac3b47a390623647cbdd6|True|1|1||[]|51000|16|11||Pavois|Pavois +3 qui confère une RD 2/-.|True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus3;DefendersBulwarkShieldEnchantment]|null|[]|[]|Ce bouclier est orné d'une forteresse inexpugnable.|0|False|False|False|False|ShieldTowerDwarvenWarriorHead_LT_4 (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|8a85716ad8bfff34c94f46bc4ebf5e07|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|DefendersBulwarkShieldItem|Rempart du défenseur|DefendersBulwarkShieldItem|False||Pavois|null|False|12750|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: ForewarningArmorItem]|9115bd6d7dd0908408b92cf53cd19ffb|9115bd6d7dd0908408b92cf53cd19ffb|True|1|1||[]|110000|16|11||Rondache|Cette rondache +3 confère l'immunité aux <b><color=#703565><link="Encyclopedia:Critical">coups critiques</link></color></b>.|True|[]|[ShieldEnhancementBonus3;ForewarningShieldEnchant]|null|[]|[]|Quel qu'il soit, le porteur de ce bouclier a l'impression qu'il lui murmure des avertissements à peine audibles.|0|False|False|False|False|ShieldLightKnightMagic_RT_4 (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|44361f56fb860ca41b3e7e586477ba34|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|0|None|ForewarningShieldItem|Avertissement|ForewarningShieldItem|False||Rondache|null|False|27500|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: GrimBarrierShieldArmorItem]|7b4b7f4781c7de347a400c4e1b25c81f|7b4b7f4781c7de347a400c4e1b25c81f|True|1|1|Heavy Shield +5, в нем в веапон ссылке Spiked Heavy Shield +5 который вешает блид на цель, стакающийся (блид это дот на 1д6 урона, спадающий при окончании боя)  |[]|67000|19|11||Écu|Cet écu +5 peut être utilisé comme arme. Il provoque un saignement de 1d6 points de dégâts par tour lorsque l'attaque est réussie. Les effets d'applications successives se cumulent. Le saignement s...|True|[]|[ShieldEnhancementBonus5;Enhancement5;Bleed]|null|[]|[]||0|False|False|False|False|ShieldHeavyEvilReally_LT_4 (UnityEngine.Sprite)|25|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|0439824aa663c0745b7b86dfd3c85235|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|33cb974f254759849a90e7b081dccab1|0|None|GrimBarrierShieldItem|Écu|GrimBarrierShieldItem|False||Écu|null|False|16750|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: BleedSpikedHeavyShieldPlus5]|15
Shield|null|WallsOfTheSanctuaryShieldToggleAbility|[BlueprintItemArmor: WallsOfTheSanctuaryShieldArmorItem]|26440b63b13c71344a91559da15acf59|26440b63b13c71344a91559da15acf59|True|1|20|Tower Shield +5, +6 deflection AC, дает абилку которую можно включать 3 раза в день которая делает невидимыми (Greater Invisibility) всю свою пати кроме хозяина  |[]|143000|22|11||Pavois|Ce pavois +5 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de parade de +6 à la <b><color=#703565><link="Encyclopedia:Armor_Class">CA</link></color></b>, et perme...|True|[]|[TowerShieldAttackPenalty;WallsOfTheSanctuaryShieldEnchant;ShieldEnhancementBonus5]|null|[]|[]||0|False|True|False|False|ShieldTowerDwarvenWarriorHead_LT_4 (UnityEngine.Sprite)|25|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|f6f545f27fbaf8943bf4703e5b47dc33|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|WallsOfTheSanctuaryShieldItem|Murs du sanctuaire|WallsOfTheSanctuaryShieldItem|False||Pavois|null|True|35750|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: WyrmwallArmorItem]|a3c44b8d08b634d479fd1ff01ab5fc08|a3c44b8d08b634d479fd1ff01ab5fc08|True|1|1||[]|157000|20|11||Pavois|Ce pavois +5 confère un bonus de +4 aux jets de sauvegarde contre le feu, l'acide, le froid et l'électricité, et un bonus de +2 à la CA contre les créatures de très grande taille ou supérieures.|True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus5;WyrmwallArmorEnchant]|null|[]|[]|La surface de ce bouclier arbore des motifs complexes qui évoquent des brûlures d'acide.|0|False|False|False|False|ShieldTowerWyvern_LT_4 (UnityEngine.Sprite)|25|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|2b0ef21fbc688a74fa20540f93a01aff|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|WyrmwallShieldItem|Rempart des wyrms|WyrmwallShieldItem|False||Pavois|null|False|39250|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: BastionOfLionHeartArmorItem]|93eda98aab2ecb84eb1fe104d2ed449d|93eda98aab2ecb84eb1fe104d2ed449d|True|1|1||[]|10700|9|11||Pavois|Ce pavois +2 confère une <b><color=#703565><link="Encyclopedia:Energy_Resistance">résistance</link></color></b> à l'énergie négative de 10 et un <b><color=#703565><link="Encyclopedia:Bonus">bonus</...|True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus2;NegativeEnergyResistance10Enchant;BastionOfLionHeartArmorEnchantment]|null|[]|[]||0|False|False|False|False|ShieldTowerKnight (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|1d8e0e7047b50f94e8c7bfe192c10a91|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|BastionOfLionHeartShieldItem|Bastion du cœur de lion|BastionOfLionHeartShieldItem|False||Pavois|null|False|2675|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: DawnOfLifeArmorItem]|188904a110b0d9d4cb897f4c01fd8ebc|188904a110b0d9d4cb897f4c01fd8ebc|True|1|1||[]|16000|10|11||Pavois|Ce pavois +3 pèse deux fois plus lourd qu'un pavois ordinaire, ce qui a pour effet de limiter la <b><color=#703565><link="Encyclopedia:Speed">vitesse</link></color></b> du porteur à 20 pieds (6 m)....|True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus3;DawnOfLifeEnchantment]|null|[]|[]||0|False|False|False|False|ShieldTowerHoly (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|a4a1611e6a359f54abc33ba7c3582a05|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||90|None|DawnOfLifeItem|Aube de la vie|DawnOfLifeItem|False||Pavois|null|False|4000|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: DivineProtectorArmorItem]|6d469a9b200f1cd4abb6e7f149832450|6d469a9b200f1cd4abb6e7f149832450|True|1|1||[]|13300|9|11||Écu|Cet écu en mithral +2 confère une <b><color=#703565><link="Encyclopedia:Damage_Reduction">RD</link></color></b> 5/magie.|True|[]|[ShieldEnhancementBonus2;DivineProtectorArmorEnchantment;MithralArmorEnchant]|null|[]|[]||0|False|False|False|False|ShieldHeavyHoly_LT_4 (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|d098f4cd8bd859644953d44b89bebfa2|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|8|None|DivineProtectorShieldItem|Protecteur divin|DivineProtectorShieldItem|False||Écu|null|False|3325|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|8
Shield|null|null|[BlueprintItemArmor: EludingTargetArmorItem]|43659a3401c8b5843b97105150c5f26b|43659a3401c8b5843b97105150c5f26b|True|1|1||[]|8800|7|11||Targe|Cette targe +2 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> d'esquive de +2 à la <b><color=#703565><link="Encyclopedia:Armor_Class">CA</link></color></b> contre ...|True|[]|[ShieldEnhancementBonus2;EludingTargetEnchantment]|null|[]|[]||0|False|False|False|False|BucklerOrnate (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|159653fe2958a204d9af5cdd44b1df8d|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|EludingTargetItem|Cible fuyante|EludingTargetItem|False||Targe|null|False|2200|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: ShieldOfMagicalRetributionArmorItem]|9854f8de089c0fa4da8049f00894eeeb|9854f8de089c0fa4da8049f00894eeeb|True|1|1||[]|10800|9|11||Rondache|Cette rondache +2 inflige <b><color=#703565><link="Encyclopedia:Dice">2d6</link></color></b> points de <b><color=#703565><link="Encyclopedia:Energy_Damage">dégâts de force</link></color></b> aux as...|True|[]|[ShieldEnhancementBonus2;ShieldOfMagicalRetributionArmorEnchantment]|null|[]|[]||0|False|False|False|False|ShieldLightKnightMagic_RT_4 (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|eefdc40910fce3948842611c2584a05c|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|0|None|ShieldOfMagicalRetributionShieldItem|Bouclier de châtiment magique|ShieldOfMagicalRetributionShieldItem|False||Rondache|null|False|2700|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: ShieldOfPainfulRemorseArmorItem]|7e6b4a3fecdee8d4689b1b4b356cebc2|7e6b4a3fecdee8d4689b1b4b356cebc2|True|1|1||[]|11400|9|11||Écu|Lorsqu'il est utilisé pour porter un coup de bouclier, cet écu à pointes +2 se comporte comme une arme vicieuse et inflige +<b><color=#703565><link="Encyclopedia:Dice">2d6</link></color></b> points...|True|[]|[ShieldEnhancementBonus2;ViciousEnchantment]|null|[]|[]||0|False|False|False|False|ShieldHeavySpikedEvil (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|05264ec82b364424ba2eacdf9d99a9a4|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4d26bb6db654e624ca499382ddf525ed|0|None|ShieldOfPainfulRemorseShieldItem|Remords douloureux|ShieldOfPainfulRemorseShieldItem|False||Écu|null|False|2850|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: SpikedHeavyShieldViciousPlus2]|15
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus1]|8f407eb3b4bb4f94cb41b889a9b28457|8f407eb3b4bb4f94cb41b889a9b28457|True|1|1||[]|1170|4|11||Écu|Ce bouclier est un écu +1.|True|[]|[ShieldEnhancementBonus1]|null|[]|[]|D'apparence fragile, ce bouclier orné d'un élégant filigrane est plus solide qu'il n'y paraît. Pendant des siècles, son acier enchanté a protégé nombre de valeureux fidèles de Shélyn. C'est avec lu...|0|False|False|False|False|ShieldHeavyArmy3 (UnityEngine.Sprite)|5|ShieldEquip|ShieldPut|ShieldTake|False|False|True|Shield|[]|7e7f7395ffad3d843a8eb6aaafd47022|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|4|None|SosielQuestHeavyShieldItemPlus1|Pétale immaculé|SosielQuestHeavyShieldItemPlus1|False||Écu|null|False|292|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[Equipment_RE]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: SosielQuestHeavyShieldArmorItemPlus4]|7981ecd15a0d4a96837ff015a696a701|7981ecd15a0d4a96837ff015a696a701|True|1|1||[]|50000|4|11||Écu|Cet écu +4 confère une <b><color=#703565><link="Encyclopedia:Spell_Resistance">résistance à la magie</link></color></b> de 17 et une <b><color=#703565><link="Encyclopedia:Energy_Resistance">résista...|True|[]|[ShieldEnhancementBonus4;SpellResistance17Enchant;NegativeEnergyResistance30Enchant]|null|[]|[]|D'apparence fragile, ce bouclier orné d'un élégant filigrane est plus solide qu'il n'y paraît. Pendant des siècles, son acier enchanté a protégé nombre de valeureux fidèles de Shélyn. C'est avec lu...|0|False|False|False|False|ShieldHeavyRoyalMithral2 (UnityEngine.Sprite)|20|ShieldEquip|ShieldPut|ShieldTake|False|False|True|Shield|[]|f5df823333e743b4a51446f309e2b27a|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|4|None|SosielQuestHeavyShieldItemPlus4|Pétale immaculé|SosielQuestHeavyShieldItemPlus4|False||Écu|null|False|12500|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[Equipment_RE]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: DeceivingFacadeArmorItem]|0ea72c4d768dc4b4581e8315df9af3cc|0ea72c4d768dc4b4581e8315df9af3cc|True|1|1||[]|6000|4|11||Targe|Lorsque le porteur de cette targe +1 subit un <b><color=#703565><link="Encyclopedia:Critical">coup critique</link></color></b> confirmé, le bouclier crée 2 images miroirs, comme le <b><color=#70356...|True|[]|[ShieldEnhancementBonus1;DeceivingFacadeEnchantment]|null|[]|[]||0|False|False|False|False|BucklerSimple_RT_4 (UnityEngine.Sprite)|5|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|cfb4dc81f5153ac4db439588864c3394|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||4|None|DeceivingFacadeItem|Apparence trompeuse|DeceivingFacadeItem|False||Targe|null|False|1500|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[Equipment_RE]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: MithralHeavyShieldPlus2ArmorItem]|c22f0460aedfc0945b97a9d78a865658|c22f0460aedfc0945b97a9d78a865658|True|1|1||[]|5160|0|11||Écu||True|[]|[MithralArmorEnchant;ArmorEnhancementBonus2;MithralWeaponEnchantment]|null|[]|[]||0|False|False|False|False|ShieldHeavyHoly_LT_4 (UnityEngine.Sprite)|4|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|98e306a2d58d62b4389ed49fc994c1f0|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|88cfc5d3353bc2d46ac38ee1ff00314d|4|None|MithralHeavyShieldPlus2Item|Écu en mithral +2|MithralHeavyShieldPlus2Item|False||Écu|null|False|1290|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: MithralWeaponHeavyPlus2Shield]|4
Shield|null|null|[BlueprintItemArmor: MithralLightShieldArmorItem]|114484bf25f6f1a4ea004a5602bb64f8|114484bf25f6f1a4ea004a5602bb64f8|True|1|1||[]|1010|0|11||Rondache||True|[]|[MithralArmorEnchant;MithralWeaponEnchantment]|null|[]|[]||0|False|False|False|False|ShieldLightKnightMagic_RT_4 (UnityEngine.Sprite)|0|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|b176908f2c9b58a479e2a6c293b22f81|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|b0e71eae672c190449c14b500129e8a2|3|None|MithralLightShieldItem|Rondache en mithral|MithralLightShieldItem|False||Rondache|null|False|252|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[Equipment]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: MithralWeaponLightShield]|3
Shield|null|null|[BlueprintItemArmor: MithralLightShieldPlus2ArmorItem]|ff7c197cd164aa747b6dc5a115660048|ff7c197cd164aa747b6dc5a115660048|True|1|1||[]|5160|0|11||Rondache||True|[]|[MithralArmorEnchant;ArmorEnhancementBonus2;MithralWeaponEnchantment]|null|[]|[]||0|False|False|False|False|ShieldLightKnightMagic_RT_4 (UnityEngine.Sprite)|4|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|56199a57ae9f3df46bc4e1cb9112c617|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|b0e71eae672c190449c14b500129e8a2|3|None|MithralLightShieldPlus2Item|Rondache de Mithral +2|MithralLightShieldPlus2Item|False||Rondache|null|False|1290|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[Equipment]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: MithralWeaponLightShield]|3
Shield|null|null|[BlueprintItemArmor: BucklerOfRayNegationArmorItem]|956a46cdf919c9c4ab39371b014a375f|956a46cdf919c9c4ab39371b014a375f|True|1|1||[]|28000|10|11||Targe|Cette targe +3 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de +5 à la <b><color=#703565><link="Encyclopedia:Armor_Class">CA</link></color></b> contre les <b><co...|True|[]|[ShieldEnhancementBonus3;BucklerOfRayNegationShieldEnchantment]|null|[]|[]||0|False|False|False|False|BucklerOrnateMagic (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|7663a420615c5344299943999c51b028|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|BucklerOfRayNegationShieldItem|Targe d'annulation de rayon|BucklerOfRayNegationShieldItem|False||Targe|null|False|7000|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: HeavyShieldOfInnateTrustArmorItem]|985f01c889de4ae4498a6478bab77931|985f01c889de4ae4498a6478bab77931|True|1|1||[]|24000|10|11||Écu|Cet écu +3 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de +3 au <b><color=#703565><link="Encyclopedia:CMB">BMO</link></color></b>.|True|[]|[ShieldEnhancementBonus3;HeavyShieldOfInnateTrustArmorEnchantment]|null|[]|[]||0|False|False|False|False|ShieldHeavyDwarven_LT_4 (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|b85148d484b74cb4cafabe4297eaabf1|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldOfInnateTrustShieldItem|Écu de confiance innée|HeavyShieldOfInnateTrustShieldItem|False||Écu|null|False|6000|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
