Internal_Category|Ability|ActivatableAbility|AlwaysPrimary|AssetGuid|AssetGuidThreadSafe|AttackBonusStat|AttackRange|AttackType|BaseDamage|CanChangeVisual|CasterLevel|Category|Charges|Comment|ComponentsArray|Cost|CountAsDouble|CR|CriticalModifier|CriticalRollEdge|Damage|DamageType|DC|DefaultNonIdentifiedDescription|DefaultNonIdentifiedName|Description|Destructible|Double|ElementsArray|Enchantments|EquipmentEntity|EquipmentEntityAlternatives|Errors|FighterGroup|FlavorText|ForcedRampColorPresetIndex|ForceStackable|GainAbility|HasErrors|HasNoDamage|HideAbilityInfo|Icon|IdentifyDC|InventoryEquipSound|InventoryPutSound|InventoryTakeSound|IsDamageDiceOverridden|IsJunk|IsLight|IsMagic|IsMasterwork|IsMelee|IsMonk|IsNatural|IsNonRemovable|IsNotable|IsOnlyMasterwork|IsRanged|IsTwoHanded|IsUnarmed|ItemType|KeepInPolymorph|m_AllElements|m_AlwaysPrimary|m_CanChangeVisual|m_DamageDice|m_DamageType|m_Enchantments|m_IsCanChangeVisualOverriden|m_OverrideDamageDice|m_OverrideDamageType|m_OverrideDestructible|m_OverrideShardItem|m_SecondWeapon|m_Size|m_Type|m_VisualParameters|m_Weight|MiscellaneousType|name|Name|NameForAcronym|NeedSkinningForCollect|NonIdentifiedDescription|NonIdentifiedName|PrototypeLink|RestoreChargesOnRest|SecondWeapon|SellPrice|ShardItem|ShowDestructibleField|Size|SpellLevel|SpendCharges|SubtypeDescription|SubtypeName|TrashLootTypes|Type|UseShardItem|UseWhileCanComponents|VisualParameters|Weight
Weapon|null|null|False|5b8394d717f0789418146692d561cd36|5b8394d717f0789418146692d561cd36|Strength|2 pieds.|Melee|1d6|True|1|Kama|1||[]|50000|False|16|X2|20|1d6|Slashing damage|11||Kama||True|False|[]|[Enhancement5]|null|[]|[]|BladesLight, Monk||0|False|False|False|False|False|KamaElven_RT_4 (UnityEngine.Sprite)|10|SwordEquip|AxePut|AxeTake|False|False|True|True|False|True|True|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|f5872eb0deb3a1b48a36549f8d92c19e|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|KamaPlus5|Kama +5|KamaPlus5|False||Kama|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Kama|[]|Kama|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|86cae2531ed5df641aa57e5fb24a88c0|86cae2531ed5df641aa57e5fb24a88c0|Strength|2 pieds.|Melee|1d4|True|1|Kukri|1||[]|50000|False|16|X2|18|1d4|Slashing damage|11||Kukri||True|False|[]|[Enhancement5]|null|[]|[]|BladesLight||0|False|False|False|False|False|KukriThieves_LT_6 (UnityEngine.Sprite)|10|SwordEquip|DaggerPut|DaggerTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|006ecd4715809b343b7001e859e3ddb2|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|KukriPlus5|Kukri +5|KukriPlus5|False||Kukri|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Kukri|[]|Kukri|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|c6f3a5ef61e39154dae388d76e981e85|c6f3a5ef61e39154dae388d76e981e85|Dexterity|50 pieds.|Ranged|1d8|True|1|LightCrossbow|1||[]|50000|False|16|X2|19|1d8|Piercing damage|11||Arbalète légère||True|False|[]|[Enhancement5]|null|[]|[]|Crossbows||0|False|False|False|False|False|TH_CrossbowLightArmy_VeryMagic_RB_6 (UnityEngine.Sprite)|10|BowEquip|CrossbowPut|CrossbowTake|False|False|False|True|False|False|False|False|False|False|False|True|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|d525e7a6d8d5aa648a976ac41194b8d0|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|LightCrossbowPlus5|Arbalète légère +5|LightCrossbowPlus5|False||Arbalète légère|null|False|null|12500|[BlueprintItem: WoodShardItem]|False|Medium|1|True||Arbalète légère|[]|LightCrossbow|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|7455d838794f2494593da48c19031f49|7455d838794f2494593da48c19031f49|Strength|2 pieds.|Melee|1d4|True|1|LightHammer|1||[]|50000|False|16|X2|20|1d4|Bludgeoning damage|11||Marteau léger||True|False|[]|[Enhancement5]|null|[]|[]|Hammers, Thrown||0|False|False|False|False|False|HammerLightArmyMasterwork_Magic_RT_4 (UnityEngine.Sprite)|10|SwordEquip|AxePut|AxeTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|bbf7d0ea57e4c9349b65c82abc6787b4|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|LightHammerPlus5|Marteau léger +5|LightHammerPlus5|False||Marteau léger|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Marteau léger|[]|LightHammer|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|6d75bdef416f8034ea28c411d4587feb|6d75bdef416f8034ea28c411d4587feb|Strength|2 pieds.|Melee|1d6|True|1|LightMace|1||[]|50000|False|16|X2|20|1d6|Bludgeoning damage|11||Masse d'armes légère||True|False|[]|[Enhancement5]|null|[]|[]|Hammers||0|False|False|False|False|False|MaceLightCrusaders (UnityEngine.Sprite)|10|SwordEquip|AxePut|AxeTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|cf3e703db4b81904e982a66d7b8474ea|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|LightMacePlus5|Masse d'armes légère +5|LightMacePlus5|False||Masse d'armes légère|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Masse d'armes légère|[]|LightMace|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|1765d29081d09134ba61d038d3eda769|1765d29081d09134ba61d038d3eda769|Strength|2 pieds.|Melee|1d4|True|1|LightPick|1||[]|50000|False|16|X4|20|1d4|Piercing damage|11||Pic de guerre léger||True|False|[]|[Enhancement5]|null|[]|[]|Axes||0|False|False|False|False|False|OH_PickLightKnightHoly_RT_4 (UnityEngine.Sprite)|10|SwordEquip|AxePut|AxeTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|da922f4cdb60ef548a2ec0168620568a|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|LightPickPlus5|Pic de guerre léger +5|LightPickPlus5|False||Pic de guerre léger|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Pic de guerre léger|[]|LightPick|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|3
Weapon|null|null|False|015b7388cf7d5804486c86ebc051efbf|015b7388cf7d5804486c86ebc051efbf|Dexterity|50 pieds.|Ranged|1d8|True|1|Longbow|1||[]|50000|False|16|X3|20|1d8|Piercing damage|11||Arc long||True|False|[]|[Enhancement5]|null|[]|[]|Bows||0|False|False|False|False|False|LongbowElven_LT_4 (UnityEngine.Sprite)|10|BowEquip|BowPut|BowTake|False|False|False|True|False|False|False|False|False|False|False|True|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|7a1211c05ec2c46428f41e3c0db9423f|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|LongbowPlus5|Arc long +5|LongbowPlus5|False||Arc long|null|False|null|12500|[BlueprintItem: WoodShardItem]|False|Medium|1|True||Arc long|[]|Longbow|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|3
Weapon|null|null|False|8b2b2e4de4b10df45972ba97cb8e1a74|8b2b2e4de4b10df45972ba97cb8e1a74|Strength|6 pieds.|Melee|1d8|True|1|Longspear|1||[]|50000|False|16|X3|20|1d8|Piercing damage|11||Lance longue||True|False|[]|[Enhancement5]|null|[]|[]|Spears||0|False|False|False|False|False|LongspearKnight3 (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|fa2dd17cbde7d3f4aa918d467c30516e|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|LongspearPlus5|Lance longue +5|LongspearPlus5|False||Lance longue|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Lance longue|[]|Longspear|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|9
Weapon|null|null|False|7453fb8aa1cd7f3428a14eeadc2022d7|7453fb8aa1cd7f3428a14eeadc2022d7|Strength|2 pieds.|Melee|1d8|True|1|Longsword|1||[]|50000|False|16|X2|19|1d8|Slashing damage|11||Épée longue||True|False|[]|[Enhancement5]|null|[]|[]|BladesHeavy||0|False|False|False|False|False|LongSwordArmyValeros (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|d56c44bc9eb10204c8b386a02c7eed21|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|LongswordPlus5|Épée longue +5|LongswordPlus5|False||Épée longue|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Épée longue|[]|Longsword|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|b5a4e6d7b10e893409f5a43c2e76446e|b5a4e6d7b10e893409f5a43c2e76446e|Strength|2 pieds.|Melee|1d6|True|1|Nunchaku|1||[]|50000|False|16|X2|20|1d6|Bludgeoning damage|11||Nunchaku||True|False|[]|[Enhancement5]|null|[]|[]|Flails, Monk||0|False|False|False|False|False|OH_NunchakuMonkMasterwork_Masterwork_LT_6 (UnityEngine.Sprite)|10|FlailEquip|FlailPut|FlailTake|False|False|True|True|False|True|True|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|4703b4c0922142f4cbe8895c10a47a9f|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|NunchakuPlus5|Nunchaku +5|NunchakuPlus5|False||Nunchaku|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Nunchaku|[]|Nunchaku|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|350127c977c481f4d99e736e794754fb|350127c977c481f4d99e736e794754fb|Strength|2 pieds.|Melee|1d6|True|1|Nunchaku|1||[]|50000|False|19|X2|20|1d6|Bludgeoning damage|11||Nunchaku||True|False|[]|[Enhancement5;Speed]|null|[]|[]|Flails, Monk||0|False|False|False|False|False|OH_NunchakuMonkMasterwork_Masterwork_LT_6 (UnityEngine.Sprite)|10|FlailEquip|FlailPut|FlailTake|False|False|True|True|False|True|True|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;f1c0c50108025d546b2554674ea1c006]|False|False|False|False|False||Medium|4703b4c0922142f4cbe8895c10a47a9f|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|NunchakuSpeedPlus5|Vitesse Nunchaku +5|NunchakuSpeedPlus5|False||Nunchaku|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Nunchaku|[]|Nunchaku|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|dc9d24302f28e414d966d392f3d8fde1|dc9d24302f28e414d966d392f3d8fde1|Strength|2 pieds.|Melee|1d4|True|1|PunchingDagger|1||[]|50000|False|16|X3|20|1d4|Piercing damage|11||Dague coup-de-poing||True|False|[]|[Enhancement5]|null|[]|[]|Close||0|False|False|False|False|False|Dagger_Punching_Magic_LB_6 (UnityEngine.Sprite)|10|SwordEquip|DaggerPut|DaggerTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|89dc4dc5f386e2049b5e0a5e209a3407|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|PunchingDaggerPlus5|Dague coup-de-poing +5|PunchingDaggerPlus5|False||Dague coup-de-poing|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Dague coup-de-poing|[]|PunchingDagger|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|1
Weapon|null|null|False|32257fb7aaee82946aad584a02d3211a|32257fb7aaee82946aad584a02d3211a|Strength|2 pieds.|Melee|1d6|True|1|Quarterstaff|1||[]|50000|False|16|X2|20|1d6|Bludgeoning damage|11||Bâton||True|False|[]|[Enhancement5]|null|[]|[]|Double, Monk||0|False|False|False|False|False|QuarterstaffMonkHoly_LT_3 (UnityEngine.Sprite)|10|WeaponWoodEquip|WeaponWoodPut|WeaponWoodTake|False|False|False|True|False|True|True|False|False|False|False|False|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|629736dabac7f9f4a819dc854eaed2d6|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|QuarterstaffPlus5|Bâton +5|QuarterstaffPlus5|False||Bâton|null|False|null|12500|[BlueprintItem: WoodShardItem]|False|Medium|1|True||Bâton|[]|Quarterstaff|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|f021494157894c8597c41ac1ca1b3e13|f021494157894c8597c41ac1ca1b3e13|Strength|2 pieds.|Melee|1d6|True|1|Rapier|1||[]|50000|False|16|X2|18|1d6|Piercing damage|11||Rapière||True|False|[]|[Enhancement1;Agile;ElderFlamingBurst;BaneEverything]|null|[]|[]|BladesLight||0|False|False|False|False|False|RapierNoble (UnityEngine.Sprite)|15|SwordEquip|SwordPut|SwordTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[d42fc23b92c640846ac137dc26e000d4;a36ad92c51789b44fa8a1c5c116a1328;9ab28e024ad2448f8c76c9f60b398e6a;1a93ab9c46e48f3488178733be29342a]|False|False|False|False|False||Medium|2ece38f30500f454b8569136221e55b0|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|RapierAbrogail|Agile Explosion Fléau Rapière +1|RapierAbrogail|False||Rapière|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Rapière|[]|Rapier|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|0e2b2a13f286c10499921633a557388c|0e2b2a13f286c10499921633a557388c|Strength|2 pieds.|Melee|1d6|True|1|Rapier|1||[]|50000|False|16|X2|18|1d6|Piercing damage|11||Rapière||True|False|[]|[Enhancement5]|null|[]|[]|BladesLight||0|False|False|False|False|False|RapierNoble (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|2ece38f30500f454b8569136221e55b0|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|RapierPlus5|Rapière +5|RapierPlus5|False||Rapière|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Rapière|[]|Rapier|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|905908bcc646afc4b919185df2b7f135|905908bcc646afc4b919185df2b7f135|Strength|2 pieds.|Melee|1d4|True|1|Sai|1||[]|50000|False|16|X2|20|1d4|Bludgeoning damage|11||Sai||True|False|[]|[Enhancement5]|null|[]|[]|Monk||0|False|False|False|False|False|Sai_Thieves_Magic_Gems_RT_4 (UnityEngine.Sprite)|10|SwordEquip|DaggerPut|DaggerTake|False|False|True|True|False|True|True|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|0944f411666c7594aa1398a7476ecf7d|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|SaiPlus5|Sai +5|SaiPlus5|False||Sai|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Sai|[]|Sai|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|1
Weapon|null|null|False|615b36d8fad64ed5bbce397f68c1b86e|615b36d8fad64ed5bbce397f68c1b86e|Strength|2 pieds.|Melee|1d8|True|1|SawtoothSabre|1||[DlcCondition]|50000|False|16|X2|19|1d8|Slashing damage|11||Sabre dentelé||True|False|[]|[Enhancement5]|null|[]|[]|BladesHeavy, BladesLight||0|False|False|False|False|False|DLC6_SawtoothSabreRedItem (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|ef50f200e4ab429b8bcb66a56f886c2f|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|SawtoothSabrePlus5|Sabre dentelé +5|SawtoothSabrePlus5|False||Sabre dentelé|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Sabre dentelé|[Equipment]|SawtoothSabre|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|af2a9b2b3a6905f49a44e4676a39cea8|af2a9b2b3a6905f49a44e4676a39cea8|Strength|2 pieds.|Melee|1d6|True|1|Scimitar|1||[]|50000|False|16|X2|18|1d6|Slashing damage|11||Cimeterre||True|False|[]|[Enhancement5]|null|[]|[]|BladesHeavy||0|False|False|False|False|False|ScimitarArcaneMagusVeryMagic2 (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|d9fbec4637d71bd4ebc977628de3daf3|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|ScimitarPlus5|Cimeterre +5|ScimitarPlus5|False||Cimeterre|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Cimeterre|[]|Scimitar|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|492d209052d0d9f4ea65a371544f8edb|492d209052d0d9f4ea65a371544f8edb|Strength|2 pieds.|Melee|2d4|True|1|Scythe|1||[]|50000|False|16|X4|20|2d4|Piercing, Slashing damage|11||Faux||True|False|[]|[Enhancement5]|null|[]|[]|BladesHeavy||0|False|False|False|False|False|Scythe_Arcane_RT_3 (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|4eacfc7e152930a45a1a16217c35011c|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|ScythePlus5|Faux +5|ScythePlus5|False||Faux|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Faux|[]|Scythe|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|10
Weapon|null|null|False|98807f3d48bfc3e4e9f1484512219bb3|98807f3d48bfc3e4e9f1484512219bb3|Dexterity|40 pieds.|Ranged|1d6|True|1|Shortbow|1||[]|50000|False|16|X3|20|1d6|Piercing damage|11||Arc court||True|False|[]|[Enhancement5]|null|[]|[]|Bows||0|False|False|False|False|False|ShortbowElven_LT_4 (UnityEngine.Sprite)|10|BowEquip|BowPut|BowTake|False|False|False|True|False|False|False|False|False|False|False|True|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|99ce02fb54639b5439d07c99c55b8542|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|ShortbowPlus5|Arc court +5|ShortbowPlus5|False||Arc court|null|False|null|12500|[BlueprintItem: WoodShardItem]|False|Medium|1|True||Arc court|[]|Shortbow|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|783c5282268946445b51512410177dac|783c5282268946445b51512410177dac|Strength|2 pieds.|Melee|1d6|True|1|Shortspear|1||[]|50000|False|16|X2|20|1d6|Piercing damage|11||Épieu||True|False|[]|[Enhancement5]|null|[]|[]|Spears, Thrown||0|False|False|False|False|False|SpearShortKnightMagic_RB_3 (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|cf72040b79c99504785976b28d54b2b7|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|ShortspearPlus5|Épieu +5|ShortspearPlus5|False||Épieu|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Épieu|[]|Shortspear|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|3
Weapon|null|null|False|b5f6e218fb193a24cb00bdec435732ff|b5f6e218fb193a24cb00bdec435732ff|Strength|2 pieds.|Melee|1d6|True|1|Shortsword|1||[]|50000|False|16|X2|19|1d6|Piercing damage|11||Épée courte||True|False|[]|[Enhancement5]|null|[]|[]|BladesLight||0|False|False|False|False|False|SwordShortMagic_RT_3 (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|a7da36e0e7bb60e42b9f23462ce2f4fc|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|ShortswordPlus5|Épée courte +5|ShortswordPlus5|False||Épée courte|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Épée courte|[]|Shortsword|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|5733378292a9fd547aeb7eccb7e79c60|5733378292a9fd547aeb7eccb7e79c60|Strength|2 pieds.|Melee|1d6|True|1|Sickle|1||[]|50000|False|16|X2|20|1d6|Slashing damage|11||Serpe||True|False|[]|[Enhancement5]|null|[]|[]|BladesLight||0|False|False|False|False|False|SickleMagic_LT_4 (UnityEngine.Sprite)|10|SwordEquip|DaggerPut|DaggerTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|ec2da496c7936e14c9a28ce616a6b4cd|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|SicklePlus5|Serpe +5|SicklePlus5|False||Serpe|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Serpe|[]|Sickle|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|565ba27cf9808ae4285cf360df076723|565ba27cf9808ae4285cf360df076723|Dexterity|50 pieds.|Ranged|1d8|True|1|SlingStaff|1||[]|50000|False|16|X3|20|1d8|Bludgeoning damage|11||Bâton de jet||True|False|[]|[StrengthThrown;Enhancement5]|null|[]|[]|Thrown||0|False|False|False|False|False|HaflingSlingStaffVeryMagic_LT_3 (UnityEngine.Sprite)|10|WeaponWoodEquip|WeaponWoodPut|WeaponWoodTake|False|False|False|True|False|False|False|False|False|False|False|True|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|25da2dc95ed4a6b419608c678f2a9cc3|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|SlingStaffPlus5|Bâton de jet +5|SlingStaffPlus5|False||Bâton de jet|null|False|null|12500|[BlueprintItem: WoodShardItem]|False|Medium|1|True||Bâton de jet|[]|SlingStaff|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|3
Weapon|null|null|False|fef0f4a8c13bcbd4988c030964c9f1cc|fef0f4a8c13bcbd4988c030964c9f1cc|Strength|2 pieds.|Melee|1d8|True|1|Spear|1||[]|50000|False|16|X3|20|1d8|Piercing damage|11||Lance||True|False|[]|[Enhancement5]|null|[]|[]|Spears||0|False|False|False|False|False|SpearKnight_RB_3 (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|4b289eccefe6d704093201e52eb6d123|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|SpearPlus5|Lance +5|SpearPlus5|False||Lance|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Lance|[]|Spear|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|6
Weapon|null|null|False|b8b0c8f58b56bec48a42b16b171c4149|b8b0c8f58b56bec48a42b16b171c4149|Strength|2 pieds.|Melee|1d4|True|1|SpikedLightShield|1||[]|0|False|0|X2|20|1d4|Piercing damage|11||Rondache à pointes||True|False|[]|[Enhancement5]|null|[]|[]|Close||0|False|False|False|False|False|ShieldLightSpikedManticore (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|98a0dc03586a6d04791901c41700e516|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|SpikedLightShieldPlus5|Rondache à pointes +5|SpikedLightShieldPlus5|False||Rondache à pointes|null|False|null|0|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Rondache à pointes|[]|SpikedLightShield|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|11
