0bc09adac665a7647b39ca76b897ddd5 | 2DCagainstNecroticPlus2Enchant | Armor | Cost: 0 | Pure: False
b98215ae135fe7144b20a2754e0fbda2 | Constitution2 | Other | Cost: 0 | Pure: False
043bc1d4743b9ef4ba3f90795de4249c | Constitution3 | Other | Cost: 0 | Pure: False
4b9573fa2b0e74043a4682740e9ae138 | Constitution4 | Other | Cost: 0 | Pure: False
7177e86c5fdfb45448e812442b9baa46 | Constitution5 | Other | Cost: 0 | Pure: False
177510057a2f71a4c8e61bebabaefa28 | Constitution6 | Other | Cost: 0 | Pure: False
cbe45c9801e26464cba9114db5caac1f | Constitution7 | Other | Cost: 0 | Pure: False
e2a5712732f52064494ed0b818440929 | Constitution8 | Other | Cost: 0 | Pure: False
975598b8e8836fc43ac97da2635272c6 | Constitution9 | Other | Cost: 0 | Pure: False
7eebb46a3368e9b458f605611aec89d5 | ContagiousShroudEnchantment | Other | Cost: 0 | Pure: False
b27f55b3881e10444ba69e607a36958e | CordOfStubbornFuryEnchant | Other | Cost: 0 | Pure: False
c02b6fdae6ac49278418219355d7b765 | CorsetOfDireWitchcraftEnchantment | Other | Cost: 0 | Pure: False
4e4ee1f385229594fb9d309812003371 | CrazyScientistsGlovesEnchant | Other | Cost: 0 | Pure: False
b7ce92c6589960d459148b4c1df5348f | CrownOfElementsEnchant | Other | Cost: 0 | Pure: False
7e752296e3e8cfc41a499a2f7d97749c | CrownOfFearEnchant | Other | Cost: 0 | Pure: False
8aea2864d9a077a4280baaccfb6cd194 | CrystallEyeEnchantment | Other | Cost: 0 | Pure: False
107aee843c854047932bfa5200eece96 | CursedBardVoiceAmulet_SirenEnchantment | Other | Cost: 0 | Pure: False
9bbad988e6914f4baef06c8d4773f57e | CursedBardVoiceAmulet_VoiceEnchantment | Other | Cost: 0 | Pure: False
608c4600d5004bf281042c5b571fd57e | CursedBardVoiceUsable_IntermediateEnchantment | Other | Cost: 0 | Pure: False
fbab1327c11a43788e05443690da8654 | DaredevilBootsEnchantment | Other | Cost: 0 | Pure: False
2641c60243f3b824bbf59a2ae19de8d5 | DaredevilsBeltEnchantment | Other | Cost: 0 | Pure: False
76e24a70b39e4cf9947ecec1daae9b12 | DarknessCaressEnchantment | Other | Cost: 0 | Pure: False
c1c0e5fb8e93a0043bcf1e0017b185a9 | DarkOmenEnchantment | Other | Cost: 0 | Pure: False
767793db17645ca41aad152cefd8c8bb | DashingCavaliersGlovesEnchantment | Other | Cost: 0 | Pure: False
47278cec1e3827145b364e0d93201bc7 | DeathlyArousalEnchantment | Other | Cost: 0 | Pure: False
95c9f080488064048b397f2123969244 | DeceivingFacadeEnchantment | Other | Cost: 0 | Pure: False
3b43ba9fabbad934e9f8c6d4233f33ec | DefendersBulwarkShieldEnchantment | Other | Cost: 0 | Pure: False
990dcac8a5af75340916324383deac53 | Deflection1 | Other | Cost: 0 | Pure: False
9205b68509ff1db41915bb4f3aba3a04 | Deflection2 | Other | Cost: 0 | Pure: False
770ff94f548368743a5fc63f2cf5b0b6 | Deflection3 | Other | Cost: 0 | Pure: False
be195c1cea964e745a198ddadecbaec5 | Deflection4 | Other | Cost: 0 | Pure: False
d86770714ac85d64793b264f755b1764 | Deflection5 | Other | Cost: 0 | Pure: False
a26b708426c4e764896da00aa3ae533c | Deflection6 | Other | Cost: 0 | Pure: False
6e287c9bbb6b4726841566a2d2083c5a | Deflection7 | Other | Cost: 0 | Pure: False
189e42b86e7fb284faa8501bac2a894c | DeliquescentGlovesEnchantment | Other | Cost: 0 | Pure: False
b9a1f3221435cd64b8a3c6cdfc780b0f | DemonicResentmentEnchantment | Other | Cost: 0 | Pure: False
91501be1ada12304eb3c654e3afce24c | DevilsBootsEnchantment | Other | Cost: 0 | Pure: False
ccf78253ec9b54e48b387344604e44d0 | DevilsSashEnchant | Other | Cost: 0 | Pure: False
e13c1075e3ce6474199ef09630da83a5 | Dexterity1 | Other | Cost: 0 | Pure: False
2042beb64a5e12443be55b413d7ff733 | Dexterity2 | Other | Cost: 0 | Pure: False
3a95648622743c64e9b4301490252324 | Dexterity3 | Other | Cost: 0 | Pure: False
15008553994dd7e48af2ad1a1426d733 | Dexterity4 | Other | Cost: 0 | Pure: False
513e572bb72fcfd45ab819a11e02b15d | Dexterity5 | Other | Cost: 0 | Pure: False
f3c17dcbd7a0e554eba4262fffa8f33b | Dexterity6 | Other | Cost: 0 | Pure: False
56e36c9d320b5fa40801a0d8f53c1641 | Dexterity7 | Other | Cost: 0 | Pure: False
5614fc22a6e629c43a72a2559ab8213f | Dexterity8 | Other | Cost: 0 | Pure: False
4c5604def1162bc4586befbaec5f9618 | Dexterity9 | Other | Cost: 0 | Pure: False
74a49e6878664b649288868565396492 | DiskOfUnbalanceEnchantment | Other | Cost: 0 | Pure: False
d3bca607f82a5dd49bc014f6ca38453b | DisplayOfPowerEnchantment | Other | Cost: 0 | Pure: False
b759e9d8c59eccf4880c31c2221dc502 | DivineProtectorArmorEnchantment | Other | Cost: 0 | Pure: False
54cfff4515384a38804ca0e45207c480 | DLC3_AmuletOfCombatAwarenessEnchantment | Other | Cost: 0 | Pure: False
fde4d5f97f834c7a8db4517eed180e68 | DLC3_BootsOfUndersumpEnchantment | Other | Cost: 0 | Pure: False
9f5c5e8205604a018086590829bb5a6c | DLC3_BrokenTricksterAlignmentEnchantment | Other | Cost: 0 | Pure: False
62db31daa40146f7b0be0e02b3bf9a18 | DLC3_BrokenTricksterEnchantment | Other | Cost: 0 | Pure: False
f0154af8f3f541f9b7a9a2c5679e38e0 | DLC3_BrokenTricksterPoisonImmunityEnchantment | Other | Cost: 0 | Pure: False
06cec593bd28452a9a3a710bfb46abb3 | DLC3_CloakOfRadianceEnchantment | Other | Cost: 0 | Pure: False
b746adf5d653427cbeeacd6ff610db15 | DLC3_CloakOfSweetSpeakEnchantment | Other | Cost: 0 | Pure: False
303e8c4538c94aa89752a9579f7ef734 | DLC3_GlassesOfundeniableTruthEnchantment | Other | Cost: 0 | Pure: False
0524503389fe4d23b710428f66781a66 | DLC3_GlovesOfSurgicalExtractionEnchantment | Other | Cost: 0 | Pure: False
e0df18fe4db4473b91c92f3c915948c0 | DLC3_HelmOfBitterEndEnchantment | Other | Cost: 0 | Pure: False
defb539b70c749c3b03ac7d60bbe1205 | DLC3_NahyndrianHolySymbolEnchantment | Other | Cost: 0 | Pure: False
cf86e52d03964ac4af5203ab478deba7 | DLC3_RingOfInstantTriumphEnchantment | Other | Cost: 0 | Pure: False
f583e44cd3a742a28cb5253c09e3db6e | DLC3_RobeOfTheSinmageEnchantment | Other | Cost: 0 | Pure: False
52491d2c417244879a718169e2179591 | DLC3_RobeOfUnspeakableTruthEnchantment | Other | Cost: 0 | Pure: False
c504c67525df49bcacedb76cf79629dc | DLC3_TrickstersPromiseEnchantment | Other | Cost: 0 | Pure: False
67454e07466246ac916e553ccf268fdd | DLC5_DarkLifeRingEnchantment | Other | Cost: 0 | Pure: False
bb8c6ec9bf454d83ae01709e2ab550a6 | DLC5_RingOfShadowStealingEnchantment | Other | Cost: 0 | Pure: False
41e0272c93814e17aa6373af435cb521 | DLCTestEnchantment | Other | Cost: 0 | Pure: False
8130290bce6742b4a827a7f380ed8429 | DoublingAnnoyanceEnchantment | Other | Cost: 0 | Pure: False
8aed62503e40480eb876c67630dae9bf | DragonsHeirloomEnchantment | Other | Cost: 0 | Pure: False
b3894ce33c4c0ce4abf0dbcff0d6729f | DravensHatEnchantment | Other | Cost: 0 | Pure: False
37d433202f984b869a91fd21a6a4b56e | DungeoneersCloakEnchantment | Other | Cost: 0 | Pure: False
383175b91aea73045b8da7f7588e43b5 | EarthUnleashedEnchantment | Other | Cost: 0 | Pure: False
6a6f016ebf16438449a56ae6f29a57f5 | ElementalProtectorEnchantment | Other | Cost: 0 | Pure: False
ddf8b2846afe3ad40bcb80650bba6128 | ElementalResistance15Enchantment | Other | Cost: 0 | Pure: False
072e09c63fb0b21409714934fdac29b8 | EludingTargetEnchantment | Other | Cost: 0 | Pure: False
753b311c2c30c61479057b16db24e32e | EnchantersCapeEnchant | Other | Cost: 0 | Pure: False
4c87aec7ccc99b94fb5bf332abb8473e | EnliveningLeaderishipEnchantment | Other | Cost: 0 | Pure: False
9b743cbb696a420dbe21465dd59c05eb | EnliveningLeaderishipEnchantmentNew | Other | Cost: 0 | Pure: False
10245fc2706185b47bc749f301c0a013 | EqualityBeltEnchantment | Other | Cost: 0 | Pure: False
8c663b3511c9f854ab69b2d51f0fca50 | EternalHunter | Other | Cost: 0 | Pure: False
551ffd64d1bb15e4f97e9afcb762589d | EvadingStepsStealth5 | Other | Cost: 0 | Pure: False
bb190ddffa8e01644b4b564815721825 | EvasiveRoundHelmetEnchant | Other | Cost: 0 | Pure: False
a051508c642d7fa449ebdd7c85b91e44 | EvisceratorsGlovesEnchantment | Other | Cost: 0 | Pure: False
161290b71e19e0044855da7535018486 | ExpeditionBootsEnchantment | Other | Cost: 0 | Pure: False
72bc6687d4dab724a8194a8d85f6d39d | ExpertsHatEnchant | Other | Cost: 0 | Pure: False
4358487a17945da429fc0a3611254798 | ExplorersBeltEnchant | Other | Cost: 0 | Pure: False
7513d041dc984997897056f97cde15a2 | EyeOfTruthEnchantment | Other | Cost: 0 | Pure: False
9908521147334a9da464312c0e25f6d2 | EyesOfTheDragonEnchantment | Other | Cost: 0 | Pure: False
a2d25fe1ad639e348bb46198f8964978 | FalseNahCrystalAmuletEnchantment | Other | Cost: 0 | Pure: False
1382ebea50347a148a62ec06e0fdab96 | FatigueExhaustionImmunity | Other | Cost: 0 | Pure: False
e67e212b00851824d9769c6fc09f7b75 | FencersGiftEnchantment | Other | Cost: 0 | Pure: False
1bf4d514d33b46fb9ebe5d0cda9918ec | FleshTearerEnchantment | Other | Cost: 0 | Pure: False
f65a5e4ce8eca9444a484f96dd5f93c7 | FlowOfWaterRingEnchantment | Other | Cost: 0 | Pure: False
fcad2b8eea321e14eaf9a0b73185af39 | Fortitude1 | Other | Cost: 0 | Pure: False
56497fae8afe7a945ae139cf47dda13b | Fortitude2 | Other | Cost: 0 | Pure: False
bdf029b3d7f6a4e4bb00c1393ee3de64 | Fortitude3 | Other | Cost: 0 | Pure: False
8906c420edd86864f87b73721c0e49d2 | Fortitude4 | Other | Cost: 0 | Pure: False
b293bf358d7eefe48880a06a2513a421 | Fortitude5 | Other | Cost: 0 | Pure: False
780fdc15e8dbc9249ab7b741bc8b02c7 | Fortitude6 | Other | Cost: 0 | Pure: False
6926ff24da4f435ba6226866217dc03a | FortunesSmileEnchantment | Other | Cost: 0 | Pure: False
f6b05ef07d6712646912e7fcbb55859c | FreeDancersBootsEnchantment | Other | Cost: 0 | Pure: False
e1f633fea70b55749af12a9a9dd30ad7 | GauntletsOfMightySwipeEnchantment | Other | Cost: 0 | Pure: False
d1c60b54f1241d24896775933146a9e2 | GearsRuleEnchantment | Other | Cost: 0 | Pure: False
c1b74e563570665499e467aeae87d04d | Giantslayer | Other | Cost: 0 | Pure: False
fe3891d3023e34540a0089446c4d49e2 | GiantSnakeSkinEnchantment | Other | Cost: 0 | Pure: False
1d5f4fa7891486c498010e655f6ef1fd | GlassAmuletOfClarityEnchantment | Other | Cost: 0 | Pure: False
e5bb2c88d6f1f3d45a3975e32017af99 | GlovesNumerianEnchantment | Other | Cost: 0 | Pure: False
0548944a7cbd61348a283ebb161fc1ab | GlovesOfArcaneEradicationEnchantment | Other | Cost: 0 | Pure: False
d0d0afef90a94d70ac7771d4b00e8d24 | GlovesOfArcaneEradicationEnchantmentNew | Other | Cost: 0 | Pure: False
fa694352f831aed47a657898ea5a5dd5 | GlovesOfCollidingElementsEnchantment | Other | Cost: 0 | Pure: False
ed7389448f8ffff43a9fbfcfb9fd3076 | GlovesOfDuelingEnchant | Other | Cost: 0 | Pure: False
6ec695f6ed210e84583587c655487430 | GlovesOfDuelingEnchant2 | Other | Cost: 0 | Pure: False
4dabd9f20f4141946aac89233b98171a | GlovesOfElvenkindEnchantment | Other | Cost: 0 | Pure: False
0145e2443bee42b8b47a45b3a5213fe1 | GlovesOfEnduringWizardEnchantment | Other | Cost: 0 | Pure: False
8c422fa1f19b45499b5a500ea0a772e6 | GlovesOfEntropyEnchant | Other | Cost: 0 | Pure: False
53b01d6a009f74646bd2da0c746ad6fb | GlovesOfFirmGripEnchant | Other | Cost: 0 | Pure: False
7fc91a40bac343bea9590afd15fd12a0 | GlovesOfHeavyImpactEnchantment | Other | Cost: 0 | Pure: False
6a269c91e7613164ba9079faca736445 | GlovesOfMartialExcellenceEnchantment | Other | Cost: 0 | Pure: False
2614fd00be65cd34dbbc54ffaf32fef4 | GlovesOfMonstersProtectionEnchantment | Other | Cost: 0 | Pure: False
4f2b8d249e78b4b4486a72a6b7e628a3 | GlovesOfNeophyteEnchantment | Other | Cost: 0 | Pure: False
a56baa402b5b3e14bb4da75c533f223a | GlovesOfPreciseShotEnchant | Other | Cost: 0 | Pure: False
4306162e102078b41a78f3a582125f3f | GlovesOfProtectionFromUndeadEnchant | Other | Cost: 0 | Pure: False
3b5cf78e2bb3f3741a5bafbe28edd5a1 | GlovesOfResourcefulMagusEnchantment | Other | Cost: 0 | Pure: False
8b00ab1d5fef5d1449a5d76ed2e2b3dd | GlovesOfTheAmbassadorEnchantment | Other | Cost: 0 | Pure: False
dbc8630153d6d2541a7c81296f636872 | GlovesOfTheScribeEnchant | Other | Cost: 0 | Pure: False
4b8050dbfa2343f4cae822406137b8f0 | GlovesOfUnfriendlyFireEnchantment | Other | Cost: 0 | Pure: False
1bcd1e825a205224ea89997c71c4ad10 | GlovesOfUseMagiDevicesEnchant | Other | Cost: 0 | Pure: False
e9ca6a90318f10a4480114c7701c3a74 | GlovesStaglordEnchantment | Other | Cost: 0 | Pure: False
bf7d358dc2d949f48d2ed20999751bbf | GnawingMagicEnchantment | Other | Cost: 0 | Pure: False
4973198c1a8c95c4785395bfae59ab3c | GogglesOfDreadfulJudgeEnchantment | Other | Cost: 0 | Pure: False
11095d4f0a37a534e92e8125a3f4ebb4 | GogglesOfFeriociousPactEnchantment | Other | Cost: 0 | Pure: False
256e94351c08aa94f91b110b7362c264 | GogglesOfMalocchioEnchantment | Other | Cost: 0 | Pure: False
cc86f2ca10d14600bdcec4464cd2825e | GogglesOfMindControlEnchantment | Other | Cost: 0 | Pure: False
826ea5e205e77004e830c2864d924583 | GogglesOfPiercingGazeEnchantment | Other | Cost: 0 | Pure: False
e054c9ec3b9077f499fdb27e841a2919 | GogglesOfPureSightEnchantment | Other | Cost: 0 | Pure: False
64b273a86e1444e98609dc2f0590ad7d | GogglesOfQuickGraspEnchantment | Other | Cost: 0 | Pure: False
0819870a9ea197d43a2489f68cc5f8ab | GoldenHallucinationBracersEnchantment | Other | Cost: 0 | Pure: False
e55d6bf2a94d43e1b536b606548f95b9 | GooglesOfMadScientistEnchantment | Other | Cost: 0 | Pure: False
ab9cf374e21d457f808ea9aec4052296 | GorgonBeltEnchantment | Other | Cost: 0 | Pure: False
8376df0644480cf4580386036af8b0f6 | GowrowAquaticSpikedLightShieldEnchantment | Other | Cost: 0 | Pure: False
681b2e60c79c23446b36ce95707fdbff | GowrowSonicSpikedLightShieldEnchantment | Other | Cost: 0 | Pure: False
f1380708dd0a439b9e778a63b3388667 | GrandFestivalCloakEnchantment | Other | Cost: 0 | Pure: False
f1d70140b91f4c4d9842be58c36196a4 | GraveShiveringEnchantment | Other | Cost: 0 | Pure: False
92901456221720742b2166d5c607680e | GraveyardKeepersHelmetEnchantment | Other | Cost: 0 | Pure: False
80123bea364a1144ab933d515e4f6be0 | GrimHelmetEnchantment | Other | Cost: 0 | Pure: False
3274a4379deb80e4795df2046debf89e | GrimMantleEnchantment | Other | Cost: 0 | Pure: False
159a473b73ab345419dab13e3d27d650 | GuardianOfLifeEnchantment | Other | Cost: 0 | Pure: False
5da548d8ebd7f7945a01699796ae9d27 | GyronnasAmuletEnchant | Other | Cost: 0 | Pure: False
aa41a019c2e12924aaf3a2f3debdcb9f | HalfOfPairedPendantEnchantment | Other | Cost: 0 | Pure: False
32ed041455824e37922fd59f5cc61dca | HarmPreventersEnchantment | Other | Cost: 0 | Pure: False
3332043adf5d9b94c81215b91f9ab5a0 | HarrimQ3_RewardHeadEnchantment | Other | Cost: 0 | Pure: False
ea0876f3f67c4170ba99bc429a2bfaa4 | HastingExpanseEnchantment | Other | Cost: 0 | Pure: False
b2a4026edb36a164984818fce4fdf6bc | HatOfHearteningSongEnchantment | Other | Cost: 0 | Pure: False
3339c7f18a3e4365b93ad8c94251c1d7 | HatOfTheOwlEnchantment | Other | Cost: 0 | Pure: False
a38c3c8bbfc4dc84492fa5a188112dc8 | HatTricornFeatheredEnchantment | Other | Cost: 0 | Pure: False
31c66def4dd2b3345b8f135c2c224af3 | HatWitchBlackEnchantment | Other | Cost: 0 | Pure: False
24963919c35f36e49802183c522d31cd | HatWitchGreenEnchantment | Other | Cost: 0 | Pure: False
dda1bd75b4343c7498b435a1533082a7 | HatWitchRedEnchantment | Other | Cost: 0 | Pure: False
facc85b3008bbc24b9ba41e61b4bae74 | HawksEyesEnchantment | Other | Cost: 0 | Pure: False
90b7d15789d40354b96891ea1c464dc3 | HeadbandOfConfidenceEnchantment | Other | Cost: 0 | Pure: False
1d79ebd0cd259ea4faa8a700fbdb6993 | HeadbandOfFrozenShourEnchantment | Other | Cost: 0 | Pure: False
2c52f27b36d34196930d895de24524a4 | HeadbandOfPerfection8ExtraEnchant | Other | Cost: 0 | Pure: False
88836c655303b9c41b699e0c31360f92 | HeadbandOfReshapingEnchantment | Other | Cost: 0 | Pure: False
299f71ea466049d47859699f41c1cc46 | HeadbandOfRigorousTrainingEnchantment | Other | Cost: 0 | Pure: False
6d3e666177f80c54891ed2862088de53 | HeadbandOfSharpEyeEnchantment | Other | Cost: 0 | Pure: False
b8d69a188a7b641408da271302fa5e89 | HeadbandOfSharpEyeEnchantment2 | Other | Cost: 0 | Pure: False
b63c8c303b673864eb14c13740ae2b63 | HeadbandOfSubjugatorEnchantment | Other | Cost: 0 | Pure: False
e150ea0747ea41fcbeeb5dd183968a95 | HeadbandOfWiseNegotiatorEnchantment | Other | Cost: 0 | Pure: False
b58b3ea3b9d2b244e8661de97b0162f8 | HeadbuttersHelmEnchantment | Other | Cost: 0 | Pure: False
937e425713cd461cb60f2b690d23f3e1 | HeartOfIce_Enchantment | Other | Cost: 0 | Pure: False
cf80d6172d85406a9ba459c496580b3e | HeartOfTheHeraldEnchantment | Other | Cost: 0 | Pure: False
9141d814d99fa354083b1939ff6a3835 | HeavyPawsEnchantment | Other | Cost: 0 | Pure: False
fe35635b7b6ac2f49a8f39cf718ebb3a | HeavyShieldOfInnateTrustArmorEnchantment | Other | Cost: 0 | Pure: False
b5d61e48dfee4a02a14ea2db7ec616c9 | HellfireBracersEnchantment | Other | Cost: 0 | Pure: False
fde208da81373b048bb695ae322e73db | HelmetArmagEnchantment | Other | Cost: 0 | Pure: False
3beea0a1862614048b879d5bc7ec3ca7 | HelmetDragonscaleBlackEnchantment | Other | Cost: 0 | Pure: False
7a0dbefdad526dc4f8c9db5c18cb6af6 | HelmetDragonscaleBlueEnchantment | Other | Cost: 0 | Pure: False
e1642f1fe0acb5f45820faa8c77eda05 | HelmetDragonscaleRedIEnchantment | Other | Cost: 0 | Pure: False
afd8b96f23548014dab96115373810f5 | HelmetEvilEnchantment | Other | Cost: 0 | Pure: False
7be29621be275754f898c6c35d2f7824 | HelmetEvilTeethEnchantment | Other | Cost: 0 | Pure: False
54f2d3e3eb228614fbd47a555d31fdfb | HelmetFullplateCyclopsGroetusEnchantment | Other | Cost: 0 | Pure: False
e1175c5d39fecab4f9007be6623372e5 | HelmetFullplateDwarvenEnchantment | Other | Cost: 0 | Pure: False
8afa4778595dab34e964ef0ae8ad4255 | HelmetFullPlateEvilRedEnchantment | Other | Cost: 0 | Pure: False
6ae76de18c1580b4da5fc5aaa455c44d | HelmetFullPlateKnightEnchantment | Other | Cost: 0 | Pure: False
ee6e4212d5edd3e4c8adfb40c4b7b69d | HelmetFullplateMithralArcaneEnchantment | Other | Cost: 0 | Pure: False
55449bb1a39dd714bb5ab68012a8e807 | HelmetFullplatePitaxGuardEnchantment | Other | Cost: 0 | Pure: False
743c8d741726ddb44b1ceb0c6d676591 | HelmetFullplateRichSilverBlueEnchantment | Other | Cost: 0 | Pure: False
ffd86f7bd995a6f4bab8550c00fe3bb1 | HelmetFullplateRoyaEnchantment | Other | Cost: 0 | Pure: False
a9d3de1737d5c7b46878192ff10253b4 | HelmetFullplateVilderavnEnchantment | Other | Cost: 0 | Pure: False
49aa344c241ed05419ec9d4bc1eb9bc2 | HelmetHalfPlateFeyEnchantment | Other | Cost: 0 | Pure: False
7af296090755c7b4e9758e22097a3142 | HelmetNobleEnchantment | Other | Cost: 0 | Pure: False
0ee6c62a5580af8438bfebca1ec79433 | HelmetOfBattlefieldClarityEnchant | Other | Cost: 0 | Pure: False
52b4958a099692242953570eebd91dc8 | HelmetOfComraderyEnchantmet | Other | Cost: 0 | Pure: False
32be3b787ae9bd74ab040c5ea0dc5905 | HelmetOfDurableCavalierEnchantment | Other | Cost: 0 | Pure: False
3997edaec16eba6448f61df377bf13c0 | HelmetOfElementalGuardEnchantment | Other | Cost: 0 | Pure: False
285686777ea311d4f8ce5b15dd253621 | HelmetOfTheDuskEnchant | Other | Cost: 0 | Pure: False
7885883e7a3dac8429858889f6e47033 | HelmetOfTheGuidingLightEnchantment | Other | Cost: 0 | Pure: False
fd740ea306b4aff479367e20ac026e84 | HelmetOfWeakeningTortureEnchantment | Other | Cost: 0 | Pure: False
8cdb52dd077d78c42b3e08fecdda8ae9 | HelmOfBattleAlertnessEnchReflection | Other | Cost: 0 | Pure: False
349eb7858a614014eb679fecb8b603ec | HelmOfDevotionEnchantment | Other | Cost: 0 | Pure: False
1d9f34ceb5324655887579061279f766 | HelmOfFearlessVanguardEnchantment | Other | Cost: 0 | Pure: False
b8fdc127c724f7f4dacb32b053193986 | HelmOfStaticDischargeEnchantment | Other | Cost: 0 | Pure: False
bc5c63a3270c9f542b94c16f4a359347 | HerbalRingEnchantment | Other | Cost: 0 | Pure: False
7809c392a9ced83469d6564ad21e6f37 | HermitKnightBracersEnchant | Other | Cost: 0 | Pure: False
08d99b1ce1179254ca9236a77a2601b2 | HermitsCloakEnchantment | Other | Cost: 0 | Pure: False
64a33e540b1f6a842b05307d2c2ddd42 | HodosTorchEnchantment | Other | Cost: 0 | Pure: False
5be69fc630d24c5787b5e1f79cd11507 | HolyKneePadsEnchantment | Other | Cost: 0 | Pure: False
02700b211af64db586b86642d9543d55 | ImpassableGuardEnchantment | Other | Cost: 0 | Pure: False
d1420feff4707244fb10d46ef3eb2a5c | IncorporealACEquipment1 | Other | Cost: 0 | Pure: False
2d17a99cd3a73c14e9f821b77131d710 | IncorporealACEquipment2 | Other | Cost: 0 | Pure: False
038186a064f461644bcf1c94086c724a | IncorporealACEquipment3 | Other | Cost: 0 | Pure: False
81d89e6d46b262a46b40670ca84a1a67 | IncorporealACEquipment4 | Other | Cost: 0 | Pure: False
261b2a837951ff949bb51c0ae3c818ea | IncorporealACEquipment5 | Other | Cost: 0 | Pure: False
512b18c5ea7655a419feb9cb1f7c8e26 | IncorporealACEquipment6 | Other | Cost: 0 | Pure: False
30f1ab1aec26afa43a23604b5a412f6b | IncorporealACEquipment7 | Other | Cost: 0 | Pure: False
3c01fdc61d0564f46a994098af5df186 | IncorporealACEquipment8 | Other | Cost: 0 | Pure: False
c765a713b6374b1d857d4b8c563ee2a9 | IncorporealACEquipment9 | Other | Cost: 0 | Pure: False
62657cd2723e8474ba94a5cc94f0d2ed | IncorruptibleHeartShieldEnchantment | Other | Cost: 0 | Pure: False
3dbc31019a444944ea587e756c4f40a7 | InfernalBondRingEnchant | Other | Cost: 0 | Pure: False
25bbca4dfe08eb046b9f43aa2bbfce24 | InfernalCordGreaterEnchant | Other | Cost: 0 | Pure: False
ca1e614a15b6da74bb161338c88b1b0f | InquisitorCapEnchantment | Other | Cost: 0 | Pure: False
4bfbb875cfc641f4aa9c01a9cebe8c01 | Intelligence1 | Other | Cost: 0 | Pure: False
0f157adfc02708441b02725a24e8eb71 | Intelligence2 | Other | Cost: 0 | Pure: False
93c209fc83df6cd4a8fdbddab1e175c9 | Intelligence3 | Other | Cost: 0 | Pure: False
4a235cbdeebd2524681870153bab3cba | Intelligence4 | Other | Cost: 0 | Pure: False
483f82060900b8f4e8f7860a75036da7 | Intelligence5 | Other | Cost: 0 | Pure: False
82ad1b6eeb2be3f4a901d8e685a669a7 | Intelligence6 | Other | Cost: 0 | Pure: False
32f19f53f92c39f40a4216eb572b8e6e | Intelligence7 | Other | Cost: 0 | Pure: False
bc66f5712a147874aaac6b397b83f874 | Intelligence8 | Other | Cost: 0 | Pure: False
f593b081748918c4e88cb4263b34f4a0 | Intelligence9 | Other | Cost: 0 | Pure: False
95f5f41890fe5af4fbc8b3151053631f | JaethalQ3_ringRewardEnchantment | Other | Cost: 0 | Pure: False
76fcee01fb701b34d9951825a121f7a9 | JawsOfTheJackalEnchantment | Other | Cost: 0 | Pure: False
2fde880dca774b6a919b191863d9b4f9 | JesterCapEnchantment | Other | Cost: 0 | Pure: False
5cf451bc1d6ed8d43b32dc12e3a79ef1 | KineticDiademEnchant | Other | Cost: 0 | Pure: False
4e6a1c6ae7c545bd8a83d3e6279d3d92 | KineticDiademEnchantNew | Other | Cost: 0 | Pure: False
6bd1237c65230cc4a8a1f1cc658f4473 | KineticDiademGreaterEnchant | Other | Cost: 0 | Pure: False
307dde7d230347b285b383eca0931c94 | KineticDiademGreaterEnchantNew | Other | Cost: 0 | Pure: False
b7f90919facc376498266892c33cf2ec | KineticDiademLesserEnchant | Other | Cost: 0 | Pure: False
47ffb4527a82d99409266cfef0f7bd34 | KingCrownEnchant | Other | Cost: 0 | Pure: False
aa214fb9962d4ea7a696e37b9cafd3e5 | KnightsEmblemEmeraldBeltEnchantment | Other | Cost: 0 | Pure: False
9fdfc019b1f9463eb19ae58c539f1679 | KnightsEmblemSunsetBeltEnchantment | Other | Cost: 0 | Pure: False
19a661d75d35a2949a2ac5acfaae2e02 | KnightsHelmetEnchant | Other | Cost: 0 | Pure: False
d173dc4eaf664070baa12dd95eb2d0e3 | LannRosaryEnchantment | Other | Cost: 0 | Pure: False
14b990f085366b24da9999c221356edf | LensesOfProlonguedGazeEnchantment | Other | Cost: 0 | Pure: False
e5b91c171f0c0754f986fe74c2d8e274 | LibrariansCloakEnchantment | Other | Cost: 0 | Pure: False
55847ac21fc24cd29da72d027bcbe481 | LifeInfuserEnchantment | Other | Cost: 0 | Pure: False
4f3d0f9ef6864e49b9dfbbc9a7924b2d | LifeInfuserEnchantmentStrength | Other | Cost: 0 | Pure: False
935e7e0df985c824d85d3d388611d7d1 | LightShieldOfCursedAllegianceShieldEnchantment | Other | Cost: 0 | Pure: False
280fc4781b253a548bc52ccbd2fbcfbf | LivingFlameEnchantment | Other | Cost: 0 | Pure: False
3435e6af4b927b64e83340b18244a2dd | LizardTailEnchantment | Other | Cost: 0 | Pure: False
d06f906b0fbfcdb48aa1aab50cff532c | LocketOfMagicMissileMasteryEnchant | Other | Cost: 0 | Pure: False
79d2d56aab3a74c49a01474f92cb3952 | LocketOfPerfectCantripsEnchant | Other | Cost: 0 | Pure: False
335b9493d9e6ff640a1cc3fd86a556ff | LockpickersKitI_Enchantment | Other | Cost: 0 | Pure: False
01b237020d485c04abafddd593927e19 | LockpickersKitII_Enchantment | Other | Cost: 0 | Pure: False
c17ce83321fe9924998891bd190ab9b2 | LockpickersKitIII_Enchantment | Other | Cost: 0 | Pure: False
