--- SCROLL CRAFTING - AVAILABLE SPELLS DUMP (04/05/2026 15:41:43) ---
Total: 664
GUID | LVL | MOD | SCHOOL | NAME | CLASSES
6fcaa7eb895239e4397e8e0781347adf |  5  | [MOD] | Abjuration | Protection contre les maux     | Special/Other
fcb5af4434f13b141986b4af2403704d |  5  | [MOD] | Abjuration | Protection contre l'impureté (partagée) | Special/Other
be2062d6d85f4634ea4f26e9e858c3b8 |  5  | [MOD] | Evocation  | Purification                   | Prêtre, Special/Other, Inquisiteur...
a0fc99f0933d01643b2b8fe570caa4c5 |  5  | [MOD] | Conjuration | Rappel à la vie                | Arcaniste, Prêtre, Special/Other...
1cde0691195feae45bab5b83ea3f221e |  5  |       | Necromancy | Rayon dévastateur              | Arcaniste, MagicDeceiverSpellbook, Special/Other...
de5f875a5f98d99459e45e6af8ce5dcd |  5  | [MOD] | Necromancy | Reconversion                   | Special/Other
c6195ff24255d3f46a26323de9f1187a |  5  | [MOD] | Abjuration | Remise à zéro                  | Special/Other
0a5ddfbcfb3989543ac7c936fc256889 |  5  |       | Abjuration | Résistance à la magie          | Alchimiste, Special/Other, Prêtre...
6bc458d0abe249a983d0642f9629f274 |  5  | [MOD] | Transmutation | Résistance à l'âge supérieure  | Alchimiste, Special/Other, Arcaniste...
d7e6f8a0369530341b50987d3ebdfe57 |  5  | [MOD] | Enchantment | Second souffle                 | Special/Other
ebade19998e1f8542a1b55bd4da766b3 |  5  | [MOD] | Evocation  | Serpent de feu                 | Arcaniste, MagicDeceiverSpellbook, Special/Other...
0a3cd675bbee86a45a22b8bc63b5ec29 |  5  |       | Conjuration | Soigneur fantasmagorique       | Special/Other
5d3d689392e4ff740a761ef346815074 |  5  | [MOD] | Conjuration | Soins légers de groupe         | Arcaniste, Barde, Special/Other...
d5847cad0b0e54c4d82d6c59a3cda6b0 |  5  | [MOD] | Conjuration | Souffle de vie                 | Prêtre, Special/Other, Oracle...
1325e698f4a3f224b880e3b83a551228 |  5  |       | Evocation  | Supernova                      | Special/Other
58e9e2883bca1574e9c932e72fd361f9 |  5  | [MOD] | Evocation  | Tempête abyssale               | Special/Other
8878d0c46dfbd564e9d5756349d5e439 |  5  | [MOD] | Necromancy | Vagues de fatigue              | Arcaniste, Special/Other, Roublard...
4cf3d0fae3239ec478f51e86f49161cb |  5  | [MOD] | Divination | Vision lucide                  | Alchimiste, Special/Other, Arcaniste...
fa08cb49ade3eee42b5fd42bd33cb407 |  5  | [MOD] | Divination | Vision lucide (partagé)        | Arcaniste, Prêtre, Special/Other...
eacb5f788001ca84cb83c3091c1ced19 |  5  | [MOD] | Transmutation | Voracité                       | Special/Other
249c0abba99e4d6f82437b83db57f52c |  6  |       | Divination | Analyse de la résistance à la magie | MagicDeceiverSpellbook, Special/Other
a9a52760290591844a96d0109e30e04d |  6  | [MOD] | Necromancy | Annihilation de mort-vivant    | Arcaniste, Prêtre, Special/Other...
0f5bd128c76dd374b8cb9111e3b5186b |  6  |       | Evocation  | Arbitrage                      | Prêtre, Special/Other, Inquisiteur...
36c8971e91f1745418cc3ffdfac17b74 |  6  | [MOD] | Evocation  | Barrière de lames              | Prêtre, Special/Other, Inquisiteur...
bd10c534a09f44f4ea632c8b8ae97145 |  6  | [MOD] | Evocation  | Blasphème                      | Prêtre, Special/Other, Inquisiteur...
03944622fbe04824684ec29ff2cec6a7 |  6  |       | Necromancy | Blessure modérée de groupe     | Arcaniste, Prêtre, Special/Other...
0093fc0098c984c43ac239d1211d1311 |  6  |       | Abjuration | Bouclier en os                 | Special/Other
dbf99b00cd35d0a4491c6cc9e771b487 |  6  | [MOD] | Conjuration | Brume acide                    | Arcaniste, Magus, Special/Other...
a89dcbbab8f40e44e920cc60636097cf |  6  | [MOD] | Necromancy | Cercle de mort                 | Arcaniste, MagicDeceiverSpellbook, Special/Other...
f7b476555f96afe4b9ba6e7d56d3272a |  6  | [MOD] | Abjuration | Chants d'acier                 | Special/Other
943328ac5bc8a734e85b5b2af3ae2bf7 |  6  | [MOD] | Enchantment | Charme universel               | Special/Other
55bbce9b3e76d4a4a8c8e0698d29002c |  6  | [MOD] | Conjuration | Convocation d'alliés naturels VI | Arcaniste, Special/Other, Druide...
dd679ef3aa4a71a4da192aeb0040d84b |  6  | [MOD] | Conjuration | Convocation de magicien constamment contrarié | Special/Other
e740afbab0147944dab35d83faa0ae1c |  6  | [MOD] | Conjuration | Convocation de monstres VI     | Arcaniste, Barde, Special/Other...
844c042deeae2c5408f120f1b3b45c7c |  6  | [MOD] | Conjuration | Convocation de seigneur élémentaire de bière | Special/Other
4814f8645d1d77447a70479c0be51c72 |  6  | [MOD] | Conjuration | Convocation d'élémentaire de feu de taille TG | Special/Other
766ec978fa993034f86a372c8eb1fc10 |  6  | [MOD] | Conjuration | Convocation d'élémentaire de taille TG | Arcaniste, Barde, Special/Other...
459e6d5aab080a14499e13b407eb3b85 |  6  | [MOD] | Transmutation | Corps élémentaire III          | Alchimiste, Special/Other, Arcaniste...
cd4b858611f11ec44861f02505f9261d |  6  | [MOD] | Transmutation | Corps élémentaire III (air)    | Special/Other
76a11b460be25e44ca85904d6806e5a3 |  6  | [MOD] | Necromancy | Création de mort-vivant        | Arcaniste, Prêtre, Special/Other...
fd0d3840c48cafb44bb29e8eb74df204 |  6  | [MOD] | Evocation  | Cri suprême                    | Arcaniste, Barde, Special/Other...
302ab5e241931a94881d323a7844ae8f |  6  | [MOD] | Evocation  | Décret                         | Prêtre, Special/Other, Inquisiteur...
4aa7942c3e62a164387a73184bca3fc1 |  6  | [MOD] | Transmutation | Désintégration                 | Arcaniste, MagicDeceiverSpellbook, Special/Other...
6d490c80598f1d34bb277735b52d52c1 |  6  | [MOD] | Abjuration | Dissipation suprême (cible)    | MagicDeceiverSpellbook, Special/Other
f767399367df54645ac620ef7b2062bb |  6  | [MOD] | Transmutation | Draconide I                    | Alchimiste, Special/Other, Arcaniste...
c82168800b665324f8b4807b531fea46 |  6  | [MOD] | Conjuration | Éclair de justice              | Special/Other
645558d63604747428d55f0dd3a4cb58 |  6  | [MOD] | Evocation  | Éclair multiple                | Arcaniste, MagicDeceiverSpellbook, Special/Other...
d7741c08ccf699e4a8a8f8ab2ed345f8 |  6  | [MOD] | Abjuration | Édit de forteresse impénétrable | Special/Other
d7882fc74a30f5f43afb644045299b63 |  6  | [MOD] | Abjuration | Égide des fidèles              | Special/Other
ba07962827484eb38bf0b6aadd9f5f22 |  6  | [MOD] | Illusion   | Enchantement d'ombre suprême   | Arcaniste, Barde, Special/Other...
f6bcea6db14f0814d99b54856e918b92 |  6  | [MOD] | Transmutation | Endurance de l'ours de groupe  | Arcaniste, Prêtre, Special/Other...
8c29e953190cc67429dc9c701b16b7c2 |  6  | [MOD] | Evocation  | Éruption caustique             | Arcaniste, MagicDeceiverSpellbook, Special/Other...
6303b404df12b0f4793fa0763b21dd2c |  6  | [MOD] | Evocation  | Évaluation élémentaire         | Arcaniste, Prêtre, Special/Other...
e96424f70ff884947b06f41a765b7658 |  6  | [MOD] | Evocation  | Explosion de lumière           | Arcaniste, Special/Other, Druide...
6a234c6dcde7ae94e94e9c36fd1163a7 |  6  | [MOD] | Transmutation | Force de taureau de groupe     | Arcaniste, Prêtre, Special/Other...
940a545a665194b48b722c1f9dd78d53 |  6  | [MOD] | Transmutation | Forme bestiale IV              | Alchimiste, Special/Other, Arcaniste...
b140c323981ba0a45a3bee5a1a57f493 |  6  | [MOD] | Transmutation | Forme bestiale IV (tertre errant) | Special/Other
d7e6b7a26d2855f4cbf658122301abb7 |  6  | [MOD] | Conjuration | Fosse d'agrément               | Special/Other
474ed0aa656cc38499cc9a073d113716 |  6  | [MOD] | Necromancy | Frappe umbrale                 | Arcaniste, Prêtre, Special/Other...
5ef85d426783a5347b420546f91a677b |  6  | [MOD] | Evocation  | Froide frappe de glace         | Arcaniste, Prêtre, Special/Other...
1f6c94d56f178b84ead4c02f1b1e1c48 |  6  |       | Transmutation | Grâce féline de groupe         | Arcaniste, Barde, Special/Other...
5da172c4c89f9eb4cbb614f3a67357d3 |  6  | [MOD] | Conjuration | Guérison suprême               | Alchimiste, Special/Other, Arcaniste...
ff8f1534f66559c478448723e16b6624 |  6  | [MOD] | Conjuration | Guérison suprême               | Special/Other, Ange
de8a737580c4cb94f9b21c290d4af17d |  6  | [MOD] | Enchantment | Hymne sacré                    | Special/Other
5ab2e32dd25724a488878c2a52c65ace |  6  | [MOD] | Abjuration | Incarnation de l'ordre         | Special/Other
a5c56f0f699daec44b7aedd8b273b08a |  6  | [MOD] | Evocation  | Inspiration brillante          | Barde, Special/Other, Scalde...
50497d3b8d0b40e4682fd643f5080f45 |  6  | [MOD] | Abjuration | Joie de vivre                  | Special/Other
435e73bcff18f304293484f9511b4672 |  6  | [MOD] | Enchantment | Litanie de folie               | Inquisiteur, Special/Other, Azata
3167d30dd3c622c46b0c0cb242061642 |  6  | [MOD] | Necromancy | Mauvais œil                    | Alchimiste, Special/Other, Arcaniste...
cc09224ecc9af79449816c45bc5be218 |  6  | [MOD] | Necromancy | Mise à mal                     | Arcaniste, Prêtre, Special/Other...
7d700cdf260d36e48bb7af3a8ca5031f |  6  | [MOD] | Transmutation | Nappe de goudron               | Arcaniste, Druide, Special/Other...
89bc94bd06dcf5847bb9e4d6ba1b9767 |  6  | [MOD] | Evocation  | Néant glacial                  | Special/Other
69f2e7aff2d1cd148b8075ee476515b1 |  6  | [MOD] | Evocation  | Parole du Chaos                | Prêtre, Special/Other, Inquisiteur...
4737294a66c91b844842caee8cf505c8 |  6  | [MOD] | Evocation  | Parole sacrée                  | Prêtre, Special/Other, Inquisiteur...
0ad356eaf621d9a469e7da0acc552383 |  6  |       | Evocation  | Pluie d'étoiles arc-en-ciel    | Special/Other
41cf93453b027b94886901dbfc680cb9 |  6  | [MOD] | Enchantment | Présence écrasante             | Arcaniste, Barde, Special/Other...
da1b292d91ba37948893cdbe9ea89e28 |  6  | [MOD] | Transmutation | Proportions légendaires        | Alchimiste, Special/Other, Arcaniste...
b66eee357e8404d49b7d8ad58cbb7f15 |  6  | [MOD] | Abjuration | Protection contre la faiblesse | Special/Other
ab43915fec9e61f4588447f01f2ff6e2 |  6  | [MOD] | Abjuration | Protection contre les maux (partagée) | Special/Other
76a031aeeb69f51409c6f9dbaa7cb989 |  6  | [MOD] | Abjuration | Protection de la nature        | Special/Other
52b8b14360a87104482b2735c7fc8606 |  6  | [MOD] | Necromancy | Purulence de groupe            | Arcaniste, Inquisiteur, Special/Other...
1f2e6019ece86d64baa5effa15e81ecc |  6  |       | Illusion   | Putréfaction fantasmagorique   | Arcaniste, MagicDeceiverSpellbook, Special/Other...
700cfcbd0cb2975419bcab7dbb8c6210 |  6  | [MOD] | Evocation  | Rayon de feu infernal          | Arcaniste, Prêtre, Special/Other...
07d577a74441a3a44890e3006efcf604 |  6  |       | Enchantment | Régression primale             | Arcaniste, Druide, Special/Other...
2b24159ad9907a8499c2313ba9c0f615 |  6  |       | Transmutation | Ruse du renard de groupe       | Arcaniste, Barde, Special/Other...
9f5ada581af3db4419b54db77f44e430 |  6  | [MOD] | Transmutation | Sagesse du hibou de groupe     | Arcaniste, Prêtre, Special/Other...
d6b8099f8c7be8f4492b14da84dc06d4 |  6  | [MOD] | Necromancy | Simulacre de grâce             | Special/Other
7bd52a86498c7854ebe99bc3cfb85bfe |  6  | [MOD] | Necromancy | Siphon de vie                  | Special/Other
e346cc550c5bfdf428faa7cdb4849d8e |  6  | [MOD] | Transmutation | Siphon temporel                | Special/Other
093ed1d67a539ad4c939d9d05cfe192c |  6  |       | Evocation  | Sirocco                        | Arcaniste, Special/Other, Druide...
571221cc141bc21449ae96b3944652aa |  6  | [MOD] | Conjuration | Soins modérés de groupe        | Arcaniste, Barde, Special/Other...
d42c6d3f29e07b6409d670792d72bc82 |  6  | [MOD] | Necromancy | Souffle de la banshie          | Arcaniste, MagicDeceiverSpellbook, Special/Other...
b5be90707c17a9643b90d90b7c4096e2 |  6  | [MOD] | Evocation  | Souffle empoisonné             | Arcaniste, Prêtre, Special/Other...
2caa607eadda4ab44934c5c9875e01bc |  6  |       | Transmutation | Splendeur de l'aigle de groupe | Arcaniste, Barde, Special/Other...
82a5b848c05e3f342b893dedb1f9b446 |  6  | [MOD] | Necromancy | Tempête de peste               | Arcaniste, Prêtre, Special/Other...
740d943e42b60f64a8de74926ba6ddf7 |  6  | [MOD] | Enchantment | Tranquillité euphorique        | Arcaniste, Barde, Special/Other...
27203d62eb3d4184c9aced94f22e1806 |  6  |       | Transmutation | Transformation martiale        | Alchimiste, Special/Other, Arcaniste...
e243740dfdb17a246b116b334ed0b165 |  6  | [MOD] | Transmutation | Transmutation de la pierre en chair | Arcaniste, Magus, Special/Other...
368d7cf2fb69d8a46be5a650f5a5a173 |  6  | [MOD] | Conjuration | Traverser l'espace             | Alchimiste, Special/Other, Arcaniste...
1e2d1489781b10a45a3b70192bba9be3 |  6  |       | Enchantment | Vagues d'extase                | Arcaniste, Barde, Special/Other...
af2ed41c7894b934c9a9ca5048af3f58 |  6  | [MOD] | Conjuration | Vents d'automne                | Special/Other
756f1d07f9ae29448888ecf016fa40a7 |  6  | [MOD] | Abjuration | Zone de prédétermination       | Special/Other
2b044152b3620c841badb090e01ed9de |  7  |       | Enchantment | Aliénation mentale             | Arcaniste, Special/Other, Roublard...
26be70c4664d07446bdfe83504c1d757 |  7  |       | Transmutation | Bâton sylvanien                | Arcaniste, Special/Other, Druide
2abf1b69cec760d4ebc73d5ce8d79f0a |  7  |       | Necromancy | Bénédiction des morts-vivants  | Special/Other
820170444d4d2a14abc480fcbdb49535 |  7  | [MOD] | Necromancy | Blessure importante de groupe  | Arcaniste, Prêtre, Special/Other...
98734a2665c18cd4db71878b0532024a |  7  | [MOD] | Transmutation | Brandon                        | Arcaniste, Roublard, Ensorceleur...
f333185ae986b2a45823cce86535a122 |  7  | [MOD] | Abjuration | Cercle de clarté               | Arcaniste, Prêtre, Special/Other...
051b979e7d7f8ec41b9fa35d04746b33 |  7  |       | Conjuration | Convocation d'alliés naturels VII | Arcaniste, Druide, Special/Other...
ab167fd8203c1314bac6568932f1752f |  7  | [MOD] | Conjuration | Convocation de monstres VII    | Arcaniste, Prêtre, Special/Other...
4bd71b7351aea8047b74ec77c7689237 |  7  | [MOD] | Conjuration | Convocation de sanglier de désolation | Special/Other
8eb769e3b583f594faabe1cfdb0bb696 |  7  | [MOD] | Conjuration | Convocation d'élémentaire noble | Arcaniste, Prêtre, Special/Other...
a4849d6bd536ade48a3839a4ad960a8b |  7  | [MOD] | Conjuration | Convocation d'élémentaire noble d'air | Special/Other
08255ea4cdd812341af93f9cd113acb9 |  7  |       | Illusion   | Convocation d'ombres suprême   | Arcaniste, Special/Other, Roublard...
89778dc261fe6094bb2445cb389842d2 |  7  | [MOD] | Transmutation | Corps de glace                 | Arcaniste, Roublard, Chaman...
376db0590f3ca4945a8b6dc16ed14975 |  7  | [MOD] | Transmutation | Corps élémentaire IV           | Arcaniste, Special/Other, Roublard...
ee63301f83c76694692d4704d8a05bdc |  7  | [MOD] | Transmutation | Corps élémentaire IV (air)     | Special/Other
96d2ab91f2d2329459a8dab496c5bede |  7  | [MOD] | Transmutation | Corps élémentaire IV (eau)     | Special/Other
c281eeecc554b72449fef43924e522ce |  7  | [MOD] | Transmutation | Corps élémentaire IV (feu)     | Special/Other
facdc8851a0b3f44a8bed50f0199b83c |  7  | [MOD] | Transmutation | Corps élémentaire IV (terre)   | Special/Other
6e109d21da9e1c44fb772a9eca2cafdd |  7  | [MOD] | Divination | Dé du destin pipé              | Special/Other
a4eeea42be61d0f469676371ee0a5aa7 |  7  | [MOD] | Conjuration | Déferlement de hallebardes     | Special/Other
3b646e1db3403b940bf620e01d2ce0c7 |  7  | [MOD] | Necromancy | Destruction                    | Arcaniste, Prêtre, Special/Other...
e03024c8a03f454db5b78660f524757d |  7  | [MOD] | Necromancy | Doigt de mort                  | Arcaniste, Roublard, Ensorceleur...
6f1dcf6cfa92d1948a740195707c0dbe |  7  | [MOD] | Necromancy | Doigt de mort                  | Arcaniste, Druide, Special/Other...
666556ded3a32f34885e8c318c3a0ced |  7  | [MOD] | Transmutation | Draconide II                   | Arcaniste, Roublard, Ensorceleur...
6d21deddd7712fd409c94d248b75643d |  7  | [MOD] | Abjuration | Édit d'invulnérabilité         | Special/Other
edf6e91ca5a468849b8326bcc9c569b2 |  7  | [MOD] | Necromancy | Festin sanglant                | Special/Other
88bb6f877c8185543850656a5f14e802 |  7  | [MOD] | Evocation  | Flèches arc-en-ciel            | Special/Other
91d04f9180e94065ac768959323d2002 |  7  | [MOD] | Transmutation | Forme parfaite                 | Special/Other
defbbeaef79eda64abc645036228a31b |  7  | [MOD] | Enchantment | Immobilisation de personne de groupe | Arcaniste, Special/Other, Roublard...
98310a099009bbd4dbdf66bcef58b4cd |  7  | [MOD] | Illusion   | Invisibilité de groupe         | Arcaniste, Special/Other, Roublard...
ca8bc7d438e6b004a87222f3c32572f2 |  7  | [MOD] | Necromancy | Lance en os                    | Special/Other
947a929f3347d3e458a524424fbceccb |  7  | [MOD] | Abjuration | Lien indéfectible              | Special/Other
6101d0f0720927e4ca413de7b3c4b7e5 |  7  | [MOD] | Necromancy | Malédiction suprême            | Arcaniste, Prêtre, Special/Other...
201c1235b0467f741b0c46e09c85d89b |  7  |       | Abjuration | Marque solaire                 | Special/Other
cf689244b2c7e904eb85f26fd6e81552 |  7  | [MOD] | Transmutation | Métamorphose animale           | Arcaniste, Special/Other, Druide...
a9fc28e147dbb364ea4a3c1831e7e55f |  7  | [MOD] | Transmutation | Métamorphose suprême           | Arcaniste, Roublard, Ensorceleur...
137af566f68fd9b428e2e12da43c1482 |  7  |       | Necromancy | Mise à mal                     | Chaman, Special/Other
b974af13e45639a41a04843ce1c9aa12 |  7  | [MOD] | Conjuration | Mort rampante                  | Arcaniste, Special/Other, Druide...
261e1788bfc5ac1419eec68b1d485dbc |  7  |       | Enchantment | Mot de pouvoir aveuglant       | Arcaniste, Special/Other, Roublard...
edc7d27fb42b9a94bac0bee1f3286b49 |  7  | [MOD] | Evocation  | Mur de lumière                 | Special/Other
1f01a098d737ec6419aedc4e7ad61fdd |  7  |       | Divination | Prémonition                    | Arcaniste, Druide, Special/Other...
0dd638688edf68a4da865752d7b9ee82 |  7  |       | Evocation  | Présage traumatisant           | Prêtre, Special/Other, Oracle...
19e5803dbaf54de4eb02c5f50655fba9 |  7  |       | Abjuration | Protection contre la faiblesse (partagée) | Special/Other
1fca0ba2fdfe2994a8c8bc1f0f2fc5b1 |  7  |       | Evocation  | Rayon de soleil                | Arcaniste, Special/Other, Druide...
b22fd434bdb60fb4ba1068206402c4cf |  7  | [MOD] | Evocation  | Rayons prismatiques            | Arcaniste, Roublard, Special/Other...
fafd77c6bfa85c04ba31fdc1c962c914 |  7  | [MOD] | Conjuration | Restauration suprême           | Prêtre, Special/Other, Oracle...
80a1a388ee938aa4e90d427ce9a7a3e9 |  7  | [MOD] | Conjuration | Résurrection                   | Arcaniste, Prêtre, Special/Other...
319c5a450b01f834599389853753d0f0 |  7  | [MOD] | Enchantment | Révolte                        | Special/Other
a9dbff7a630003d4eafa6c9dd203cb7e |  7  | [MOD] | Necromancy | Soin des morts-vivants         | Special/Other
0cea35de4d553cc439ae80b3a8724397 |  7  |       | Conjuration | Soins importants de groupe     | Arcaniste, Prêtre, Special/Other...
e3d0dfe1c8527934294f241e0ae96a8d |  7  | [MOD] | Evocation  | Tempête de feu                 | Arcaniste, Prêtre, Special/Other...
a6a86db75c6af6d41aa480f05adae693 |  7  | [MOD] | Enchantment | Ténacité héroïque              | Special/Other
cd7b6981218a0274c916db0a2fc29855 |  7  | [MOD] | Conjuration | Torrent d'eau                  | Special/Other
ea036c023f074c6c964d858607d123b3 |  7  | [MOD] | Conjuration | Trou noir                      | Special/Other
3e4d3b9a5bd03734d9b053b9067c2f38 |  7  | [MOD] | Necromancy | Vagues d'épuisement            | Arcaniste, Special/Other, Roublard...
87bcf706e376b80418903ae0d4303feb |  7  | [MOD] | Conjuration | Zone radieuse                  | Special/Other
e788b02f8d21014488067bdd3ba7b325 |  8  | [MOD] | Transmutation | Aspect terrifiant              | Arcaniste, Prêtre, Special/Other...
47f9cb1c367a5e4489cfa32fce290f86 |  8  | [MOD] | Abjuration | Aura maudite                   | Prêtre, Special/Other, Oracle...
808ab74c12df8784ab4eeaf6a107dbea |  8  | [MOD] | Abjuration | Aura sacrée                    | Prêtre, Special/Other, Oracle...
b8d3dd15ce1232d499d7813f570eed56 |  8  | [MOD] | Enchantment | Bénédiction du vengeur         | Special/Other
5ee395a2423808c4baf342a4f8395b19 |  8  | [MOD] | Necromancy | Blessure critique de groupe    | Arcaniste, Prêtre, Special/Other...
73e7728808865094b8892613ddfaf7f5 |  8  | [MOD] | Abjuration | Bouclier de la Loi             | Prêtre, Special/Other, Oracle...
52ddf5357c9c67a47b3f324bbb3a979d |  8  | [MOD] | Conjuration | Chaînes solaires               | Special/Other
a508fd48695440cd8216526a859ecb53 |  8  | [MOD] | Abjuration | Châtiment draconique           | Special/Other
ea78c04f0bd13d049a1cce5daf8d83e0 |  8  | [MOD] | Conjuration | Convocation d'alliés naturels VIII | Arcaniste, Special/Other, Druide...
d3ac756a229830243a72e84f3ab050d0 |  8  | [MOD] | Conjuration | Convocation de monstres VIII   | Arcaniste, Prêtre, Special/Other...
8a7f8c1223bda1541b42fd0320cdbe2b |  8  | [MOD] | Conjuration | Convocation de seigneur élémentaire | Arcaniste, Prêtre, Special/Other...
e4926aa766a1cc048835237b3a97597d |  8  | [MOD] | Conjuration | Convocation de seigneur élémentaire de feu | Special/Other
1e42ecaa79454e85b274edc73e130a03 |  8  |       | Conjuration | Convocation draconique I       | Special/Other
198fcc43490993f49899ed086fe723c1 |  8  |       | Transmutation | Corps de fer                   | Arcaniste, Special/Other, Roublard...
dd3dacafcf40a0145a5824c838e2698d |  8  | [MOD] | Conjuration | Crevasse de ruine              | Arcaniste, Prêtre, Special/Other...
0d820abda7693a9418546a47eea62ea2 |  8  |       | Conjuration | Domaine de la chair affamée    | Special/Other
1cdc4ad4c208246419b98a35539eafa6 |  8  |       | Transmutation | Draconide III                  | Arcaniste, Roublard, Ensorceleur...
0e67fa8f011662c43934d486acc50253 |  8  |       | Divination | Échec annoncé                  | Arcaniste, Roublard, Ensorceleur...
df2a0ba6b6dcecf429cbb80a56fee5cf |  8  | [MOD] | Abjuration | Esprit impénétrable            | Arcaniste, Special/Other, Roublard...
c3d2294a6740bc147870fff652f3ced5 |  8  | [MOD] | Necromancy | Étreinte de la mort            | Arcaniste, Prêtre, Special/Other...
41e229444616fc045a9da02f19e47f76 |  8  | [MOD] | Necromancy | Étreinte mortelle              | Special/Other
8af93e330e1642298c88ec6080e5de12 |  8  | [MOD] | Enchantment | Exigence draconique            | Special/Other
08323922485f7e246acb3d2276515526 |  8  |       | Necromancy | Flétrissure                    | Arcaniste, Special/Other, Roublard...
3c4a2d4181482e84d9cd752ef8edc3b6 |  8  | [MOD] | Illusion   | Magie des ombres suprême       | Arcaniste, Special/Other, Roublard...
9155dbc8268da1c49a7fc4834fa1a4b1 |  8  | [MOD] | Abjuration | Manteau du Chaos               | Prêtre, Special/Other, Oracle...
7ef49f184922063499b8f1346fb7f521 |  8  | [MOD] | Conjuration | Manteau marin                  | Arcaniste, Special/Other, Druide...
f958ef62eea5050418fb92dfa944c631 |  8  | [MOD] | Enchantment | Mot de pouvoir étourdissant    | Arcaniste, Special/Other, Roublard...
4dc60d08c6c4d3c47b413904e4de5ff0 |  8  | [MOD] | Illusion   | Motif scintillant              | Arcaniste, Special/Other, Roublard...
7cfbefe0931257344b2cb7ddc4cdff6f |  8  | [MOD] | Evocation  | Nuées d'orage                  | Arcaniste, Prêtre, Special/Other...
b4afacd337dac4a40a769a567c038ab7 |  8  | [MOD] | Necromancy | Pilleur d'âmes                 | Arcaniste, Prêtre, Special/Other...
42aa71adc7343714fa92e471baa98d42 |  8  | [MOD] | Abjuration | Protection contre les sorts    | Arcaniste, Special/Other, Roublard...
bfc6aa5be6bc41f68ca78aef37913e9f |  8  | [MOD] | Transmutation | Puissance draconique           | Special/Other
4de4a5f242ff5dd4eb5e351bebc4a1fa |  8  | [MOD] | Conjuration | Rafale de vie                  | Special/Other
17696c144a0194c478cbe402b496cb23 |  8  |       | Evocation  | Rayon polaire                  | Arcaniste, Special/Other, Roublard...
1f173a16120359e41a20fc75bb53d449 |  8  |       | Conjuration | Soins intensifs de groupe      | Arcaniste, Prêtre, Special/Other...
b118f142f9bc88a44acbba737a135382 |  8  | [MOD] | Conjuration | Tempête de justice             | Special/Other
37302f72b06ced1408bf5bb965766d46 |  9  | [MOD] | Necromancy | Absorption d'énergie           | Arcaniste, Prêtre, Special/Other...
22b9044aa229815429d57d0a30e4b739 |  9  |       | Transmutation | Changement de forme            | Arcaniste, Special/Other, Druide...
ae13b1831a5c79c468584e57ea94d07d |  9  | [MOD] | Conjuration | Colère des justes              | Special/Other
a7469ef84ba50ac4cbf3d145e3173f8e |  9  | [MOD] | Conjuration | Convocation d'alliés naturels IX | Arcaniste, Druide, Special/Other...
52b5df2a97df18242aec67610616ded0 |  9  | [MOD] | Conjuration | Convocation de monstres IX     | Arcaniste, Prêtre, Special/Other...
954f1469ed62843409783c9fa7472998 |  9  | [MOD] | Conjuration | Convocation de ver vénérable   | Arcaniste, Druide, Special/Other
51b498f1cacd42e08ed6852f53261f11 |  9  | [MOD] | Conjuration | Convocation draconique II      | Special/Other
08ccad78cac525040919d51963f9ac39 |  9  |       | Transmutation | Corps enflammé                 | Arcaniste, Special/Other, Roublard...
59d08b909d684b91a137766ab22f4b1a |  9  | [MOD] | Evocation  | Courroux draconique            | Special/Other
85f616bb9d054f669f357636c6c06338 |  9  | [MOD] | Abjuration | Disjonction                    | Arcaniste, Special/Other, Roublard...
3c17035ec4717674cae2e841a190e757 |  9  | [MOD] | Enchantment | Domination universelle         | Arcaniste, Special/Other, Roublard...
0883ea8000404b28a6d5f2b8f8bbed15 |  9  |       | Enchantment | Domination universelle         | Special/Other, Azata
870af83be6572594d84d276d7fc583e0 |  9  | [MOD] | Illusion   | Ennemi subconscient            | Arcaniste, Special/Other, Roublard...
5c377ad96e3fc4f4d9b74eba9d38f4f8 |  9  | [MOD] | Necromancy | Éruption négative              | Special/Other
87a29febd010993419f2a4a9bee11cfc |  9  | [MOD] | Abjuration | Esprit impénétrable (partagé)  | Arcaniste, Special/Other, Roublard...
f7bc6e97e7d44ed8ba5c4d9f76a5a3d3 |  9  | [MOD] | Abjuration | Fierté draconique              | Special/Other
568084843e133374bb03fb5e6cb6f22f |  9  | [MOD] | Abjuration | Forme solaire                  | Special/Other
102e38aec2c921745a9f5c5e049d6526 |  9  |       | Abjuration | Forteresse des fidèles         | Special/Other
867524328b54f25488d371214eea0d90 |  9  | [MOD] | Conjuration | Guérison suprême de groupe     | Prêtre, Special/Other, Oracle...
01300baad090d634cb1a1b2defe068d6 |  9  |       | Conjuration | Heurt de pierres               | Arcaniste, Special/Other, Druide...
7f4b66a2b1fdab142904a263c7866d46 |  9  | [MOD] | Enchantment | Immobilisation de monstre de groupe | Arcaniste, Special/Other, Roublard...
8db470cd85fb46d6bb17212558b5fdfb |  9  | [MOD] | Conjuration | Invocation de kékétar          | Special/Other
43740dab07286fe4aa00a6ee104ce7c1 |  9  | [MOD] | Enchantment | Invocation héroïque            | Arcaniste, Special/Other, Roublard...
6fd7bdd6dfa9dd943b36d65faf97ac41 |  9  | [MOD] | Abjuration | Magie corrompue                | Special/Other
d35b16edbd5c436286e34cf7bcbdb645 |  9  | [MOD] | Transmutation | Mille morsures                 | Special/Other
